OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220526-2-NAKED	0	20220526_BOTTOM_2_0006_0001.mp4	59723	20220526_TOP_2_0006_0001.mp4	61668	116.60621	229	1.98782	80.58217	6.92501	7.76458	2644.22681	21.58099	53.30071	66.00531	-831.49001	-504.53312	-2458.86277	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220526-2-NAKED	1	20220526_BOTTOM_2_0007_0001.mp4	29832	20220526_TOP_2_0007_0001.mp4	31777	128.29483	250	0.74908	144.64653	12.64743	0.98930	2724.15994	15.47147	77.94190	50.53798	-619.69714	379.55004	-2625.44560	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220526-3-NAKED	0	20220526_BOTTOM_3_0001_0001.mp4	18041	20220526_TOP_3_0001_0001.mp4	24508	5.01640	258	0.34201	243.22625	16.21566	14.88722	5174.69701	11.46710	12.75013	36.76892	654.88248	-793.39114	-5071.40499	Chaetodontidae	Heniochus	spp		2	AD	Passing			
20220526-3-NAKED	1	20220526_BOTTOM_3_0001_0001.mp4	22868	20220526_TOP_3_0001_0001.mp4	29335	6.35857	258	1.68418	513.79755	12.90542	19.36399	2859.40861	24.34104	59.54549	42.70393	603.32150	-1012.41944	-2605.23082	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
20220526-3-NAKED	7	20220526_BOTTOM_3_0004_0001.mp4	21387	20220526_TOP_3_0004_0001.mp4	27854	65.94671	261	1.18785	569.35460	25.76992	10.89742	3463.62752	25.53237	76.32032	24.24732	-297.36143	1462.98170	-3125.37619	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
20220526-3-NAKED	8	20220526_BOTTOM_3_0004_0001.mp4	26334	20220526_TOP_3_0004_0001.mp4	32801	67.32225	261	2.56339	104.35101	4.92169	2.61116	2176.84542	23.11529	30.17293	64.53781	266.98810	-811.81529	-2002.08123	Nemipteridae	Pentapodus	nagasakiensis	37347012	2	AD	Passing			
20220527-1-NAKED	2	20220527_BOTTOM_1_0003_0001.mp4	70542	20220527_TOP_1_0004_0001.mp4	80	59.61456	202	0.96291	403.95629	7.45295	18.08459	5412.08001	9.04519	46.86195	84.79493	-844.73788	-101.81740	-5344.77887	Carangidae	Carangoides	coeruleopinnatus		1	AD	Passing			
20220527-1-NAKED	3	20220527_BOTTOM_1_0005_0001.mp4	27557	20220527_TOP_1_0005_0001.mp4	29023	87.66230	271	0.99599	76.29788	6.44770	7.87928	3305.33786	15.15233	0.39966	56.57420	-561.12254	656.95163	-3190.42543	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220527-1-NAKED	4	20220527_BOTTOM_1_0005_0001.mp4	28132	20220527_TOP_1_0005_0001.mp4	29598	87.82218	271	1.15588	115.64991	6.03920	7.82516	2556.27947	14.16188	66.00242	74.01267	-391.16408	488.00350	-2478.58991	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
20220527-1-NAKED	6	20220527_BOTTOM_1_0005_0001.mp4	28346	20220527_TOP_1_0005_0001.mp4	29812	87.88168	271	1.21538	118.29846	2.10480	5.98284	2013.03759	16.98244	63.02115	87.13306	-527.46517	-259.77592	-1925.25773	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220527-1-NAKED	7	20220527_BOTTOM_1_0005_0001.mp4	28347	20220527_TOP_1_0005_0001.mp4	29813	87.88196	271	1.21566	116.70627	2.52486	7.29481	2001.24704	16.73853	68.04512	80.56157	-524.66931	-238.58425	-1916.45229	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220527-1-NAKED	8	20220527_BOTTOM_1_0005_0001.mp4	28350	20220527_TOP_1_0005_0001.mp4	29816	87.88280	271	1.21649	216.17615	19.49483	8.30517	2909.67141	24.09867	83.18465	22.22508	-498.49100	1078.40585	-2656.07516	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220527-1-NAKED	9	20220527_BOTTOM_1_0006_0001.mp4	18311	20220527_TOP_1_0006_0001.mp4	19777	105.09138	273	0.33756	480.30529	3.56542	12.01787	3014.42217	6.75995	18.96253	76.23943	-344.80987	83.71694	-2993.46599	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
20220527-1-NAKED	21	20220527_BOTTOM_1_0006_0001.mp4	19462	20220527_TOP_1_0006_0001.mp4	20928	105.41142	273	0.65760	99.56187	4.89360	1.68638	1716.07648	11.02881	49.91798	40.79712	-267.75956	189.94480	-1684.38247	Apogonidae	Ostorhinchus	aureus	37327020	1	AD	Passing			
20220527-1-NAKED	23	20220527_BOTTOM_1_0006_0001.mp4	19913	20220527_TOP_1_0006_0001.mp4	21379	105.53682	273	0.78300	104.26941	7.18538	9.41691	2996.03981	20.75614	15.66986	70.77060	520.94339	-925.18853	-2801.58860	Serranidae	Pseudanthias	spp		10	AD	Passing			
20220527-1-NAKED	24	20220527_BOTTOM_1_0006_0001.mp4	20045	20220527_TOP_1_0006_0001.mp4	21511	105.57352	273	0.81971	326.25764	18.80145	6.15906	3611.34780	13.58125	37.91378	29.53490	770.55711	354.11628	-3510.36698	Balistidae	Xanthichthys	lineopunctatus	37465016	1	AD	Passing			
20220527-1-NAKED	25	20220527_BOTTOM_1_0006_0001.mp4	20296	20220527_TOP_1_0006_0001.mp4	21762	105.64332	273	0.88950	70.46866	1.27112	3.23252	1009.13804	21.02664	75.20764	72.64856	-177.53780	-315.56749	-941.94324	Apogonidae	Apogon	sp1		5	AD	Passing			
20220527-1-NAKED	26	20220527_BOTTOM_1_0006_0001.mp4	23442	20220527_TOP_1_0006_0001.mp4	24908	106.51808	273	1.76426	184.15191	4.42279	12.04091	1985.63090	23.93637	32.10037	63.83666	67.29527	802.79829	-1814.85987	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	27	20220527_BOTTOM_1_0006_0001.mp4	23489	20220527_TOP_1_0006_0001.mp4	24955	106.53115	273	1.77733	210.25115	2.54097	1.62240	1600.44713	5.89195	52.34645	66.08238	164.00201	-9.73000	-1591.99236	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	28	20220527_BOTTOM_1_0006_0001.mp4	23530	20220527_TOP_1_0006_0001.mp4	24996	106.54255	273	1.78873	197.83540	3.22881	1.76532	2258.23835	14.94356	20.81298	77.50837	354.77456	461.77763	-2181.86546	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	29	20220527_BOTTOM_1_0006_0001.mp4	23535	20220527_TOP_1_0006_0001.mp4	25001	106.54394	273	1.79012	167.62492	3.51462	1.84322	2268.56265	15.53104	28.52149	76.47417	359.31440	489.76082	-2185.72733	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	30	20220527_BOTTOM_1_0006_0001.mp4	23544	20220527_TOP_1_0006_0001.mp4	25010	106.54644	273	1.79262	192.16264	2.14982	4.66287	1719.30756	11.62396	48.14362	74.67076	292.98263	184.84417	-1684.04641	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	31	20220527_BOTTOM_1_0006_0001.mp4	23738	20220527_TOP_1_0006_0001.mp4	25204	106.60038	273	1.84657	227.71633	15.40849	4.64291	3383.29558	9.40955	51.98913	51.04658	552.11672	-33.56753	-3337.77311	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	32	20220527_BOTTOM_1_0006_0001.mp4	23738	20220527_TOP_1_0006_0001.mp4	25204	106.60038	273	1.84657	153.46303	13.09995	2.42912	3310.43574	8.84067	44.78116	51.88314	500.03566	93.87817	-3271.10624	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	33	20220527_BOTTOM_1_0006_0001.mp4	23738	20220527_TOP_1_0006_0001.mp4	25204	106.60038	273	1.84657	213.08860	4.70798	8.37520	3409.39736	8.04337	11.60957	59.36103	429.20568	208.23366	-3375.85716	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	34	20220527_BOTTOM_1_0006_0001.mp4	24244	20220527_TOP_1_0006_0001.mp4	25710	106.74108	273	1.98726	207.80081	7.05042	5.54480	2582.90968	16.76537	80.99500	71.39480	291.56110	685.63073	-2473.12051	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	35	20220527_BOTTOM_1_0006_0001.mp4	24244	20220527_TOP_1_0006_0001.mp4	25710	106.74108	273	1.98726	185.59359	8.06647	8.07533	2706.89061	18.93343	51.88539	64.64187	350.71092	805.24426	-2560.43752	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	36	20220527_BOTTOM_1_0006_0001.mp4	24256	20220527_TOP_1_0006_0001.mp4	25722	106.74442	273	1.99060	244.92373	15.87495	2.01260	2838.14347	12.86632	53.98477	24.22774	271.68765	570.61077	-2766.88408	Holocentridae	Sargocentron	rubrum	37261001	1	AD	Passing			
20220527-1-NAKED	37	20220527_BOTTOM_1_0006_0001.mp4	24286	20220527_TOP_1_0006_0001.mp4	25752	106.75276	273	1.99894	200.60015	5.90792	9.87669	2739.23639	16.79775	38.14805	82.32581	198.59972	766.30679	-2622.35544	Holocentridae	Sargocentron	rubrum	37261001	2	AD	Passing			
20220527-1-NAKED	38	20220527_BOTTOM_1_0006_0001.mp4	24590	20220527_TOP_1_0006_0001.mp4	26056	106.83729	273	2.08347	176.12817	7.30776	6.84041	2650.85340	28.32005	26.66642	40.58792	496.22647	1155.51014	-2333.57651	Holocentridae	Sargocentron	rubrum	37261001	4	AD	Passing			
20220527-1-NAKED	39	20220527_BOTTOM_1_0006_0001.mp4	25193	20220527_TOP_1_0006_0001.mp4	26659	107.00495	273	2.25114	413.48717	20.15527	4.33919	2802.69073	11.67227	87.14912	18.18328	252.18195	507.85614	-2744.73345	Serranidae	Cephalopholis	sonnerati	37311045	2	AD	Passing			
20220527-1-NAKED	40	20220527_BOTTOM_1_0006_0001.mp4	25715	20220527_TOP_1_0006_0001.mp4	27181	107.15010	273	2.39628	121.45497	4.54116	3.71210	2024.94643	30.81959	1.28402	61.08893	-3.91241	-1037.44655	-1738.99321	Caesionidae	Pterocaesio	chrysozona	37346009	1	AD	Passing			
20220527-1-NAKED	41	20220527_BOTTOM_1_0006_0001.mp4	25715	20220527_TOP_1_0006_0001.mp4	27181	107.15010	273	2.39628	162.60282	5.03553	2.29573	2126.18475	23.22121	35.69415	63.84287	177.46182	-819.31821	-1953.94129	Caesionidae	Pterocaesio	chrysozona	37346009	1	AD	Passing			
20220527-1-NAKED	42	20220527_BOTTOM_1_0006_0001.mp4	26965	20220527_TOP_1_0006_0001.mp4	28431	107.49767	273	2.74385	315.15791	3.29823	4.49764	1880.77712	17.59828	64.65770	73.39522	-451.89612	-345.16292	-1792.75626	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing			
20220527-1-NAKED	43	20220527_BOTTOM_1_0006_0001.mp4	27486	20220527_TOP_1_0006_0001.mp4	28952	107.64253	273	2.88872	363.56508	35.61672	16.61383	5541.57962	28.06841	79.03421	80.88080	442.21705	-2569.68111	-4889.81469	Pomacanthidae	Pomacanthus	semicirculatus	37365080	1	AD	Passing			
20220527-1-NAKED	44	20220527_BOTTOM_1_0006_0001.mp4	27821	20220527_TOP_1_0006_0001.mp4	29287	107.73568	273	2.98187	203.97675	7.87503	0.40725	2905.07821	13.01672	19.71906	26.46866	577.13623	308.31243	-2830.43046	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing			
20220527-1-NAKED	45	20220527_BOTTOM_1_0006_0001.mp4	27821	20220527_TOP_1_0006_0001.mp4	29287	107.73568	273	2.98187	233.76074	3.51957	2.65792	3132.92860	7.84010	0.93827	38.82136	352.07029	-242.24501	-3103.64390	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing			
20220527-1-NAKED	46	20220527_BOTTOM_1_0006_0001.mp4	28162	20220527_TOP_1_0006_0001.mp4	29628	107.83050	273	3.07668	220.00891	3.73802	1.56793	2416.97006	3.80341	27.61222	64.79081	108.84164	-117.71900	-2411.64674	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing			
20220527-1-NAKED	47	20220527_BOTTOM_1_0006_0001.mp4	66178	20220527_TOP_1_0006_0001.mp4	67644	118.40106	267	1.43755	262.43986	19.57696	11.78099	2768.65581	19.45851	84.18436	10.91747	-902.70033	189.15835	-2610.51838	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220527-1-NAKED	48	20220527_BOTTOM_1_0006_0001.mp4	66266	20220527_TOP_1_0006_0001.mp4	67732	118.42553	267	1.46202	75.62536	5.14664	4.85842	1653.29020	25.59767	88.43224	45.72211	-634.40009	328.27507	-1491.01995	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing			
20220527-1-NAKED	51	20220527_BOTTOM_1_0006_0001.mp4	67142	20220527_TOP_1_0006_0001.mp4	68608	118.66911	267	1.70559	106.74112	10.11424	5.33783	2215.54790	28.41493	69.90993	10.54797	-532.33933	910.00693	-1948.62893	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing			
20220527-1-NAKED	52	20220527_BOTTOM_1_0006_0001.mp4	67142	20220527_TOP_1_0006_0001.mp4	68608	118.66911	267	1.70559	65.74896	6.25337	2.77790	2263.39249	23.57384	34.04756	43.81826	-511.54500	746.79905	-2074.50198	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing			
