OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
19	14	0	1289.55224	1048.93805	618.50746	1010.70796
19	15	0	204.17910	585.39823	296.11940	616.46018
19	16	0	724.77612	637.96460	452.53731	627.21239
19	17	0	1488.95522	903.18584	937.31343	880.48673
19	18	0	907.46269	769.38053	613.73134	751.46018
19	19	0	979.10448	856.59292	656.71642	845.84071
19	20	0	975.52239	746.68142	766.56716	743.09735
19	21	0	1012.53731	807.61062	783.28358	787.30088
19	22	0	1097.31343	792.07965	831.04478	780.13274
19	23	0	1654.92537	721.42035	1517.25373	705.58407
19	23	1	1804.17910	731.57522	1662.92537	708.57080
19	24	0	817.89552	380.88496	442.38806	384.03097
19	24	1	638.19403	395.81858	271.64179	400.15929
19	25	0	1559.40299	681.75221	1459.70149	664.88496
19	25	1	1671.64179	704.45133	1581.49254	684.59735
19	26	0	636.82090	475.53540	78.80597	461.15044
19	26	1	789.05970	602.17257	327.16418	584.20354
19	27	0	913.05970	781.31416	560.00000	765.14602
19	27	1	746.49254	761.60177	388.65672	746.03097
19	28	0	1092.53731	667.83186	708.05970	647.52212
19	29	0	1736.71642	776.23451	1625.67164	760.43363
19	29	1	1875.82090	791.76549	1774.32836	775.36726
19	30	0	497.91045	995.17699	31.04478	964.11504
19	31	0	149.25373	1007.12389	0.00000	986.81416
19	32	0	374.92537	432.18584	162.38806	451.28761
19	32	1	517.61194	469.81858	321.19403	483.54425
19	33	0	1008.31343	695.42920	432.59701	667.91593
19	33	1	1224.43284	687.06637	660.05970	657.76106
19	34	0	1329.55224	471.89823	1055.44776	448.96903
19	34	1	1512.83582	488.02655	1225.00000	454.94248
19	35	0	1522.38806	764.60177	1288.59701	750.82301
19	35	1	1684.17910	761.61504	1441.43284	737.68142
19	36	0	1404.77612	658.13274	1107.94030	635.26106
19	36	1	1577.91045	697.55752	1276.89552	673.49115
19	37	0	482.61194	561.79204	288.16418	573.45575
19	37	1	630.67164	565.97345	427.86567	569.87168
19	38	0	527.76119	645.13274	581.49254	658.27434
19	39	0	1104.47761	586.59292	976.71642	583.00885
19	40	0	175.52239	455.17699	3.58209	479.07080
19	41	0	1149.77612	630.12832	868.47761	617.68584
19	41	1	1312.76119	676.12389	1007.58209	658.90265
19	42	0	1077.01493	465.92920	866.86567	457.56637
19	43	0	1257.31343	900.79646	895.52239	880.48673
19	44	0	714.02985	959.33628	263.88060	930.06637
19	44	1	448.95522	935.44248	0.00000	910.95133
19	45	0	388.65672	688.04867	203.58209	691.53540
19	45	1	237.61194	654.59735	74.02985	661.66814
19	46	0	1571.94030	753.05310	1389.25373	735.13274
19	46	1	1712.83582	776.94690	1531.94030	759.62389
19	47	0	1383.28358	752.79204	1136.10448	737.79646
19	47	1	1515.82090	697.23894	1268.04478	673.88053
19	48	0	540.89552	824.33628	272.23881	812.38938
19	49	0	841.79104	696.50442	524.17910	680.97345
19	50	0	1829.25373	630.79646	402.38806	540.00000
19	51	0	1724.77612	688.98673	1583.28358	666.01327
19	51	1	1885.37313	711.08850	1768.95522	685.12832
19	52	0	1059.01493	526.83186	726.86567	518.02655
19	52	1	1177.22388	577.60619	856.41791	561.03540
19	53	0	827.46269	836.28319	457.31343	817.16814
19	54	0	1675.22388	845.84071	1170.14925	815.97345
19	55	0	357.61194	635.29646	80.00000	641.54867
19	55	1	534.92537	620.36283	284.17910	623.62832
19	56	0	1455.43284	582.07522	1173.47761	556.42920
19	56	1	1336.62687	523.53540	1039.74627	500.87611
19	57	0	1169.73134	485.47345	879.71642	466.51770
19	57	1	994.20896	463.96903	708.37313	458.75221
19	58	0	1485.07921	901.31683	1224.56436	888.66337
19	58	1	678.53465	647.47525	512.13861	650.94059
2	0	0	1365.62082	983.06167	1065.66914	981.87225
2	0	1	1415.58364	1013.39207	1022.24907	952.13656
2	1	0	1112.08550	593.40529	1183.58364	564.29515
2	1	1	1050.22677	594.00000	1116.96654	566.67401
2	2	0	465.52045	172.46696	534.72119	204.58150
2	2	1	659.42379	203.39207	723.27138	216.47577
2	3	0	553.80297	698.75771	440.81784	699.97797
2	3	1	779.82528	713.03084	659.70260	699.97797
2	4	0	1433.34572	482.25110	1486.98885	423.71806
2	4	1	1094.90706	466.19383	1118.21561	431.44934
2	5	0	1090.14851	554.40594	999.72277	528.57426
2	5	1	805.69307	520.45545	752.00000	515.95050
2	6	0	1058.29703	655.43564	895.72277	635.96040
2	6	1	1402.82178	621.76238	1235.91089	573.42574
2	7	0	1137.17822	706.17822	897.60396	693.80198
2	7	1	1691.61386	704.62376	1398.67327	655.18812
2	8	0	1132.19802	707.73267	888.58416	679.66337
2	8	1	1642.78218	502.90099	1358.07921	448.57426
2	9	0	1283.42574	514.63366	1130.16832	497.78218
2	10	0	1005.04089	953.32599	683.94796	935.48458
2	10	1	1372.02974	775.50661	1105.06320	739.82379
2	11	0	1819.47955	831.33040	1590.48327	783.14097
2	11	1	1486.39405	777.21145	1312.71375	731.99559
2	12	0	913.84758	323.85903	1011.82156	303.89868
2	12	1	1115.48327	372.03084	1212.86245	332.44493
2	13	0	1285.97398	711.84581	1193.50929	675.97797
2	13	1	1096.23420	676.75771	991.27881	651.59471
2	14	0	1792.71375	832.59912	1545.27881	773.12775
2	15	0	946.82528	569.29515	810.50558	556.22026
2	15	1	1148.46097	619.84581	1030.57993	591.30837
2	16	0	73.75465	493.61233	279.55390	530.48458
2	17	0	497.84387	567.05727	427.06320	574.98678
2	17	1	277.17472	433.24670	214.12639	465.55947
2	18	0	553.73606	322.72247	404.53160	349.01762
2	18	1	764.88848	388.73568	617.46840	391.83700
2	19	0	1368.96283	509.62115	956.55019	479.75330
2	19	1	1064.42751	541.73568	631.79182	527.33040
2	20	0	821.55390	501.05286	784.40892	491.63877
2	20	1	952.40892	540.89868	920.61710	526.72687
2	21	0	560.29740	619.69163	311.67286	622.07048
2	22	0	772.80669	568.40088	764.89963	561.34802
2	22	1	661.57993	593.97357	663.18959	589.29956
2	23	0	566.24535	628.01762	444.90706	644.66960
2	24	0	656.65428	670.83700	528.17844	657.75330
2	25	0	651.89591	755.28634	513.90335	737.44493
2	26	0	756.57993	649.42731	745.87361	633.96476
2	27	0	624.53532	408.24229	430.03717	424.34361
2	27	1	371.74721	324.38767	161.18959	368.44053
2	28	0	821.78810	644.00441	807.72119	631.76211
2	28	1	962.15985	637.46256	944.52416	612.73128
2	29	0	992.27881	542.37445	1012.36059	517.80617
2	29	1	870.34572	550.70044	891.61710	533.26872
2	30	0	514.49814	688.66520	414.57249	688.08811
2	30	1	288.47584	689.25991	206.98885	702.95595
2	31	0	670.58364	400.23348	534.07807	410.05286
2	31	1	893.63197	393.09692	732.14498	386.26432
2	32	0	1134.78439	554.53304	1127.07807	521.44053
2	32	1	1010.47212	518.85022	1001.57621	496.46256
2	33	0	541.26766	492.91189	564.10037	501.26872
2	33	1	417.55019	498.85903	447.52045	510.78414
2	34	0	252.19331	588.76652	141.56134	607.79736
2	35	0	1344.34572	451.97797	1146.52045	409.60793
2	35	1	1108.80669	409.15859	923.47212	382.25110
21	0	0	1582.23331	393.92461	1426.52527	355.60976
21	0	1	1535.52090	373.56984	1381.01061	336.45233
21	1	0	1380.73986	911.17517	844.70056	893.81375
21	1	1	1380.14099	1000.37694	805.77355	968.04878
21	2	0	1425.92639	1037.49446	784.45103	1014.74501
21	2	1	1567.86026	1062.03991	951.53774	1049.46785
21	3	0	1459.12539	686.00000	1356.23768	666.05322
21	3	1	1423.79164	690.19069	1317.90954	669.64523
21	4	0	1404.88147	1009.95565	832.40050	984.81153
21	4	1	1462.97255	920.75388	969.54336	906.98448
21	5	0	1070.08484	951.88470	501.85901	915.96452
21	5	1	1134.16469	920.75388	582.10855	893.21508
21	6	0	319.80037	426.74279	226.37555	430.39468
21	6	1	88.03493	417.76275	11.97754	425.00665
21	7	0	505.45228	456.80266	604.76918	452.01330
21	7	1	338.96444	443.03326	450.25889	441.83592
21	8	0	34.73487	723.19290	16.76856	707.62749
21	9	0	991.99064	672.05100	456.52963	647.07539
21	9	1	721.29819	594.22395	196.01809	583.61641
21	10	0	1208.28571	371.07761	1143.85527	343.85588
21	10	1	1606.53899	377.06430	1578.64005	330.68514
21	11	0	1352.99064	487.19290	1249.46351	456.03326
21	11	1	1009.83406	528.50111	894.92826	506.92018
21	12	0	875.55833	456.18625	709.07049	471.75166
21	13	0	1535.80412	303.52550	1494.79726	251.44124
21	13	1	1153.12165	210.13304	1043.24392	184.39024
21	14	0	1862.50780	409.49002	1755.30880	351.22395
21	14	1	1398.97692	425.05543	1297.76669	394.92683
21	15	0	1242.07112	632.19512	742.60761	620.22173
21	15	1	955.91516	192.17295	610.85465	181.99557
21	16	0	1628.02246	226.29712	1091.17592	181.39690
21	16	1	821.33500	157.45011	269.49470	167.05543
21	17	0	1182.62329	296.19403	1303.50472	282.08955
21	18	0	859.51778	546.21064	510.24329	530.57206
21	18	1	421.73862	566.56541	75.45852	564.09756
22	0	0	1153.60000	658.00000	1063.20000	662.40000
22	0	1	1189.60000	658.00000	1102.20000	662.40000
22	1	0	1581.00000	541.20000	1704.00000	598.40000
22	1	1	1726.20000	522.60000	1870.80000	594.20000
22	2	0	1860.00000	831.60000	1683.60000	928.80000
22	2	1	1630.80000	816.00000	1423.20000	868.80000
22	3	0	1701.60000	561.00000	1542.00000	613.60000
22	3	1	1909.20000	550.80000	1797.60000	629.20000
22	4	0	1618.80000	796.60000	1503.00000	861.00000
22	4	1	1803.00000	795.40000	1726.80000	892.20000
22	5	0	1886.40000	626.40000	1759.20000	705.60000
22	5	1	1560.00000	536.40000	1429.20000	571.20000
22	6	0	1699.80000	532.20000	1728.60000	594.60000
22	6	1	1855.80000	543.00000	1875.60000	623.40000
22	7	0	1595.28509	717.36585	1552.83531	779.47007
22	7	1	1828.65253	671.58537	1813.64504	763.19734
22	8	0	1607.36432	475.20621	1683.77293	525.17073
22	8	1	1738.68434	447.80931	1837.95384	504.10200
22	9	0	1424.96132	671.72284	1456.36245	720.27051
22	10	0	978.20774	537.52993	1038.91578	535.78936
22	11	0	1311.66188	271.02882	1493.69994	291.98004
22	12	0	1315.20000	852.60000	1114.20000	871.80000
22	12	1	1903.20000	868.80000	1776.60000	980.40000
22	13	0	817.20000	440.40000	873.60000	416.40000
22	13	1	958.80000	447.60000	1004.40000	435.60000
22	14	0	1325.00000	403.00000	1410.60000	423.00000
22	14	1	1433.60000	442.00000	1510.20000	467.40000
22	15	0	1520.40000	439.20000	1754.40000	490.80000
22	16	0	1624.80000	477.60000	1832.40000	538.80000
22	17	0	1594.80000	355.20000	1795.20000	398.40000
22	18	0	1681.20000	232.80000	1850.40000	270.00000
22	19	0	1550.40000	334.80000	1743.60000	372.00000
22	19	1	1633.20000	339.60000	1856.40000	380.40000
22	20	0	1077.60000	496.80000	825.60000	477.60000
22	20	1	1405.20000	268.80000	1135.20000	270.00000
22	21	0	1029.60000	410.40000	812.40000	393.60000
22	21	1	1334.40000	206.40000	1155.60000	199.20000
22	22	0	1048.80000	333.60000	796.80000	313.20000
22	22	1	1450.80000	144.00000	1276.80000	142.80000
22	23	0	690.17904	274.05100	638.35870	236.20177
22	23	1	1126.49033	121.51441	1073.71865	115.21729
22	24	0	1674.00000	408.00000	1839.60000	462.00000
22	24	1	920.40000	360.00000	1070.40000	361.20000
22	25	0	581.80000	679.40000	573.60000	622.20000
22	25	1	756.40000	647.00000	747.00000	612.00000
22	26	0	752.20000	218.40000	786.40000	194.40000
22	26	1	559.60000	189.00000	634.60000	158.40000
22	27	0	971.20000	268.80000	969.40000	254.40000
22	27	1	805.00000	290.40000	830.20000	263.40000
23	0	0	351.36476	639.42668	276.32754	645.70232
23	0	1	1213.69727	596.56009	1098.16377	635.85447
23	1	0	1574.59057	537.63396	1434.64020	591.37376
23	1	1	1775.28536	553.70893	1631.76179	619.35612
23	2	0	608.63524	603.70452	302.53102	637.04520
23	3	0	814.59398	481.45212	730.14286	509.59465
23	3	1	702.11278	497.68820	632.09774	518.61470
23	4	0	719.27068	175.59020	0.60150	257.37194
23	4	1	1051.90226	196.03563	406.01504	267.59465
23	5	0	1683.60902	671.06013	1083.26316	756.81069
23	5	1	1430.97744	669.85746	865.51880	741.77728
23	6	0	1109.43609	629.11359	824.87970	676.07572
23	6	1	961.46617	555.14922	700.96992	601.51002
23	7	0	1192.68421	274.69042	1155.35338	308.87973
23	7	1	1102.45865	255.44766	1063.32331	283.62361
23	8	0	905.86466	603.74165	87.81955	662.67261
23	9	0	1726.31579	738.44098	1098.34586	831.04677
23	10	0	388.57143	533.98664	64.96241	566.45880
23	11	0	822.57895	387.91982	840.42105	413.73497
23	11	1	728.14286	378.29844	748.99248	399.30290
23	12	0	372.93233	512.33853	347.66917	526.77060
23	13	0	783.74436	490.82851	339.96241	537.56125
23	13	1	985.24812	472.78842	534.84962	527.33853
23	14	0	207.51880	489.29844	25.26316	509.69488
23	14	1	350.67669	417.13808	186.46617	446.55457
23	15	0	1605.41353	405.58129	1694.43609	441.75056
23	15	1	1520.00000	401.37194	1600.60150	433.33185
23	16	0	1772.03008	566.01336	1744.96241	631.00000
23	16	1	1891.12782	580.44543	1873.08271	652.04677
23	17	0	1002.48872	197.23831	766.64662	240.53452
23	17	1	1165.49624	223.69710	944.69173	265.79065
23	18	0	1317.93233	438.72829	1087.39850	487.68374
23	18	1	1487.55639	464.58575	1264.84211	514.14254
23	19	0	562.11278	422.37862	473.98496	449.50780
23	19	1	439.40602	374.87305	374.73684	402.60356
23	20	0	1252.33083	414.92205	1328.12030	443.78619
23	21	0	1217.44361	451.00223	1359.39850	475.05568
23	22	0	1361.80451	527.97327	1452.03008	564.05345
23	23	0	1206.61654	577.28285	1270.37594	607.34967
23	24	0	979.24812	490.69042	834.88722	517.14922
23	25	0	445.11278	809.39866	153.98496	814.20935
23	26	0	665.26316	625.38976	624.36090	644.63252
23	27	0	652.03008	690.33408	708.57143	697.55011
23	28	0	593.08271	558.04009	496.84211	583.29621
23	29	0	621.95489	554.43207	525.71429	582.09354
23	30	0	277.89474	758.88641	227.36842	757.68374
23	31	0	75.78947	702.36080	13.23308	704.76615
23	32	0	7.21805	630.20045	2.40602	635.01114
23	33	0	381.35338	643.42984	342.85714	666.28062
23	34	0	405.41353	633.80846	381.35338	650.64588
23	35	0	282.70677	612.16036	354.88722	602.53898
23	36	0	312.78195	610.95768	412.63158	610.95768
23	37	0	359.69925	594.12027	443.90977	597.72829
23	38	0	425.86466	554.43207	520.90226	554.43207
23	39	0	1065.00000	335.75056	1064.34586	362.48775
23	39	1	988.00752	297.26503	992.76692	322.19822
23	40	0	573.82707	948.30735	107.06767	958.53007
23	40	1	771.12030	932.07127	328.42105	955.52339
23	41	0	1109.17293	503.91982	1169.32331	531.58129
23	42	0	756.55639	354.24276	657.34586	384.83742
23	42	1	864.82707	288.69710	767.42105	320.49443
23	43	0	143.15789	518.35189	287.51880	521.95991
23	44	0	1459.24812	622.53007	872.03008	698.75278
23	44	1	1860.45113	725.35857	1181.80451	827.43875
23	45	0	873.43609	421.49443	700.09774	454.49443
23	45	1	1032.23308	481.62806	858.29323	519.43875
23	46	0	1042.36090	532.46993	960.56391	565.70156
23	46	1	1136.19549	477.14699	1061.01504	511.58129
23	47	0	1048.14286	432.57461	935.15789	467.21604
23	47	1	1188.89474	419.94655	1080.12030	456.99332
23	48	0	970.54887	565.06682	746.51880	603.32739
23	48	1	1143.78195	595.73497	917.34586	639.40757
23	49	0	821.65414	447.39421	870.97744	466.63697
23	50	0	756.33835	507.83073	368.12030	552.06013
23	50	1	958.44361	527.07350	558.79699	574.30958
23	51	0	641.14286	443.39198	501.27068	472.37194
23	51	1	766.85714	454.21604	606.53383	485.60134
23	52	0	1666.16541	489.28508	1538.64662	542.39198
23	52	1	1520.00000	500.10913	1390.67669	552.61470
23	53	0	1097.54135	591.03341	719.93233	639.06013
23	53	1	1299.04511	566.97996	929.25564	624.02673
23	54	0	714.58647	822.62806	61.35338	863.51893
23	55	0	226.16541	763.69710	146.76692	755.27840
23	56	0	285.71429	408.08018	62.55639	440.46771
23	56	1	481.20301	419.50557	244.81203	455.50111
23	57	0	449.92481	500.31180	447.51880	514.74388
23	58	0	1083.89474	660.57461	818.86466	704.12695
23	58	1	927.50376	608.25835	670.29323	643.39198
23	59	0	846.08271	371.59465	828.09774	398.77060
23	59	1	927.28571	389.63474	908.69925	415.00668
23	60	0	1007.32331	692.51893	735.21805	733.62806
23	60	1	861.75940	663.05345	599.87970	695.14254
23	61	0	1263.50376	325.29621	1314.60902	352.76392
23	61	1	1202.15038	310.86414	1246.63910	337.12918
23	62	0	636.10526	697.39866	396.15789	719.19822
23	62	1	796.10526	726.86414	547.73684	752.87305
23	63	0	1283.60902	452.20490	1120.00000	497.90646
23	64	0	1030.52632	497.85078	821.24812	536.79733
23	64	1	868.72180	426.29176	681.09774	462.83296
23	65	0	1110.49624	574.74388	876.74436	617.70379
23	65	1	1242.22556	602.40535	1009.67669	650.77728
23	66	0	830.96241	405.55679	828.09774	432.85078
23	66	1	920.58647	392.32739	918.92481	416.01336
23	67	0	253.83459	351.66147	153.13534	383.18931
23	67	1	442.70677	361.28285	330.57895	393.41203
23	68	0	263.45865	355.29621	164.21053	381.52116
23	68	1	452.93233	359.50557	338.64662	393.54788
23	69	0	475.18797	518.31849	447.35338	536.37862
23	69	1	583.45865	503.88641	556.22556	519.54120
23	70	0	429.96992	732.87305	270.75188	739.15813
23	70	1	596.58647	752.11581	432.55639	763.21158
23	71	0	375.72180	85.99109	11.42857	146.12472
23	71	1	607.30075	112.44989	257.44361	177.39421
23	72	0	1896.17866	642.99890	1893.79653	716.82470
23	72	1	1543.62283	653.71555	1526.94789	709.68026
25	0	0	660.00000	628.80000	660.00000	633.60000
25	1	0	639.60000	664.80000	516.00000	670.80000
25	2	0	735.60000	724.80000	578.40000	722.40000
25	3	0	637.20000	774.00000	474.00000	766.80000
25	4	0	918.75608	474.09978	1013.53774	479.30820
25	5	0	206.40000	466.80000	340.80000	500.40000
25	5	1	22.80000	448.80000	177.60000	496.40000
25	6	0	507.60000	428.60000	626.40000	446.20000
25	6	1	373.80000	425.60000	505.20000	449.80000
25	7	0	176.40000	379.20000	351.60000	422.40000
25	7	1	55.20000	354.00000	256.80000	409.20000
25	8	0	1339.75234	341.02439	1486.45290	311.04878
25	9	0	1092.00000	814.80000	782.40000	801.60000
25	9	1	513.60000	786.00000	171.60000	796.80000
25	10	0	432.00000	337.20000	494.40000	372.00000
25	10	1	637.20000	364.80000	681.60000	379.20000
25	11	0	1001.83157	590.19734	1078.79164	587.57650
25	12	0	343.20000	525.60000	307.20000	554.40000
25	12	1	75.60000	500.40000	15.60000	546.00000
25	13	0	1497.60000	93.60000	1435.20000	22.80000
25	14	0	867.95197	434.09978	937.84654	429.79157
26	0	0	1208.23308	750.05345	848.93985	758.67483
26	0	1	1370.03759	706.75724	998.11278	717.78396
26	1	0	870.41353	989.79955	461.48120	985.59020
26	1	1	1020.78947	948.30735	633.51128	952.51670
26	2	0	584.54887	762.86414	322.76692	758.92428
26	2	1	716.27820	719.56793	453.89474	719.23608
26	3	0	1070.64662	725.54120	867.17293	731.00000
26	3	1	1184.93233	727.94655	981.45865	738.21604
26	4	0	320.00000	630.56125	127.51880	631.84410
26	4	1	484.81203	607.71047	297.14286	611.39866
26	5	0	1514.58647	680.65702	1347.96992	692.68151
26	5	1	1631.87970	694.48775	1465.26316	713.12695
26	6	0	792.39098	721.43875	619.81203	720.62138
26	6	1	694.34586	694.37862	521.76692	694.76392
26	7	0	1341.84211	657.00668	1128.17293	668.56793
26	7	1	1233.57143	640.16927	1014.48872	646.31849
26	8	0	187.06767	813.60802	64.96241	803.23608
26	8	1	300.15038	798.57461	182.25564	791.20935
26	9	0	475.18797	746.36526	157.59398	740.73719
26	9	1	329.02256	764.40535	30.07519	759.37862
26	10	0	648.42105	692.73942	501.65414	689.13140
26	11	0	1910.37594	736.03563	1907.96992	754.07572
26	12	0	1841.80451	740.84633	1870.67669	760.08909
26	13	0	1658.94737	1075.18931	1123.60902	1077.59465
26	14	0	1525.41353	883.96437	1133.23308	903.20713
26	15	0	1792.48120	813.00668	1664.96241	829.84410
26	16	0	1484.51128	798.57461	1395.48872	813.00668
26	17	0	1454.43609	823.83073	1288.42105	840.66815
26	18	0	522.10526	762.49443	430.67669	755.27840
26	19	0	700.15038	779.33185	288.72180	775.72383
26	20	0	808.42105	618.17372	596.69173	618.17372
26	21	0	843.30827	792.56125	754.28571	791.35857
26	22	0	910.67669	829.84410	749.47368	820.22272
26	23	0	1082.70677	738.44098	1014.13534	737.23831
26	24	0	1134.43609	703.56347	836.09023	702.36080
26	25	0	1044.21053	780.53452	725.41353	772.11581
26	26	0	1156.09023	926.05791	851.72932	924.85523
26	27	0	1177.74436	843.07350	870.97744	846.68151
26	28	0	1370.22556	659.06459	1168.12030	675.90200
26	29	0	899.71429	682.82405	758.79699	688.97996
26	29	1	825.12782	664.18263	671.57895	670.33853
26	30	0	618.06767	733.97327	450.14286	731.80401
26	30	1	497.76692	717.13586	339.46617	716.77060
26	31	0	937.42857	659.00000	570.13534	662.20267
26	31	1	1096.82707	592.25167	755.39850	596.65702
26	32	0	1193.27820	724.18263	1003.90226	731.23608
26	32	1	1290.12030	736.81069	1092.92481	749.87751
26	33	0	335.63910	751.67038	348.87218	740.84633
26	34	0	1125.80451	635.24944	882.33835	641.89087
26	34	1	1222.04511	582.33185	962.93985	587.77060
26	35	0	938.81955	986.79287	522.10526	993.40757
26	35	1	1115.06015	981.38085	696.54135	987.39421
26	36	0	687.31579	869.53229	303.15789	867.12695
26	36	1	845.51128	855.10022	466.16541	856.30290
26	37	0	621.95489	1027.08241	3.60902	1022.27171
26	38	0	1251.39850	652.16258	494.73684	657.14922
26	38	1	1492.00000	681.02673	766.61654	692.02673
26	39	0	535.33835	701.15813	439.09774	696.34744
26	40	0	730.13534	714.93987	8.42105	720.53452
26	40	1	982.16541	748.61470	327.21805	753.00668
26	41	0	584.62406	941.69265	157.59398	931.46993
26	41	1	733.19549	840.06682	282.10526	835.25612
26	42	0	1509.17293	598.22272	1223.01504	606.56125
26	42	1	1331.12782	600.02673	1050.98496	606.56125
26	43	0	1321.45865	654.68151	1042.82707	658.67483
26	43	1	1180.70677	594.54788	912.30075	598.54120
26	44	0	688.33083	735.15367	116.69173	731.51225
26	44	1	923.51880	667.80401	333.23308	666.56793
26	45	0	1273.15789	705.79733	1145.41353	717.25835
26	45	1	1373.00752	679.33853	1243.45865	688.99555
26	46	0	1709.47368	772.95991	1665.56391	799.17595
26	46	1	1621.65414	772.35857	1568.72180	794.36526
26	47	0	650.10526	727.61470	455.30075	727.22049
26	47	1	770.40602	707.16927	572.59398	707.97773
26	48	0	1431.87970	745.31180	1131.84211	759.43875
26	48	1	1274.88722	762.14922	976.05263	773.26949
26	49	0	1432.11881	1053.06931	927.21782	1076.43564
26	49	1	1818.17822	987.32673	1445.69307	1030.89109
26	50	0	661.39098	342.18931	717.43609	353.00000
26	50	1	1118.53383	384.88419	1163.15038	389.08018
26	51	0	1714.28571	687.92873	1849.02256	699.95546
27	0	0	589.98690	745.34368	164.69120	711.82927
27	0	1	469.01372	753.72506	41.92140	724.40133
27	1	0	1822.98191	896.80710	1692.42670	890.82040
27	2	0	356.33188	954.87805	86.23830	896.80710
27	2	1	428.19713	943.50333	188.04741	887.22838
27	3	0	360.52402	934.52328	125.76419	877.64967
27	3	1	473.11291	918.95787	243.14410	871.66297
27	4	0	1308.66126	960.26608	951.20836	938.71397
27	4	1	1261.94885	977.02882	893.71616	956.07539
27	5	0	1424.72863	209.93570	910.70742	210.73171
27	5	1	1581.03556	257.23060	737.03306	182.59424
27	6	0	679.59950	528.35477	699.94573	510.97118
27	6	1	399.92389	495.42794	459.19713	490.01774
27	7	0	772.61634	748.93570	532.52527	722.37472
27	7	1	406.10356	725.58758	101.33375	692.44124
27	8	0	126.33663	547.66337	95.84158	536.93069
27	8	1	657.58416	503.39604	529.08911	487.81188
27	9	0	1353.42296	593.06652	1161.82158	561.55211
27	9	1	1695.98066	653.53215	1548.69619	622.61641
27	10	0	214.39800	245.45455	481.49719	284.96674
3	0	0	180.81784	1068.10573	3.56877	926.56388
3	1	0	459.18216	706.51982	459.18216	648.23789
3	2	0	14.27509	508.37445	157.62082	440.16300
3	2	1	250.40892	541.08370	372.93680	477.62996
3	3	0	442.52788	550.65198	543.05204	504.59031
3	3	1	224.23792	534.59471	354.50186	471.88106
3	4	0	312.86245	503.54626	468.69888	451.45374
3	4	1	168.32714	493.43612	347.95539	435.99119
3	5	0	1771.30112	656.48018	1820.66914	747.72687
3	5	1	1447.73234	802.18502	1427.50929	858.34361
3	6	0	1163.41264	557.96476	1200.63569	573.01322
3	6	1	854.11896	598.40529	874.09294	584.90749
3	7	0	1640.44610	819.51542	1645.20446	906.34361
3	8	0	798.21561	712.46696	902.89963	692.24670
3	9	0	683.56506	685.99559	608.76208	641.88546
3	9	1	960.14498	706.21586	865.11896	693.62555
3	10	0	1799.85130	812.37885	1686.84015	917.04846
3	11	0	1899.77695	748.14978	1880.74349	867.09251
3	12	0	1857.54647	242.14978	1898.58736	286.65198
3	12	1	1514.34944	361.68722	1542.89963	393.70044
3	13	0	1450.11152	702.00881	1360.89219	743.91189
3	13	1	1735.01859	537.86784	1685.65056	606.53304
3	14	0	802.97398	550.70485	799.40520	535.24229
3	15	0	1200.59851	329.89868	966.90706	333.51982
3	15	1	1587.21561	250.20705	1379.10037	272.85903
3	16	0	1738.58736	636.81938	1546.53532	701.14537
3	16	1	1391.82156	531.55507	1236.64684	554.25110
3	17	0	1275.74349	497.71366	955.12268	495.57269
3	17	1	805.85502	641.03965	458.46840	594.29515
3	18	0	1644.01487	627.45374	1413.43123	674.96035
3	18	1	1278.21561	657.78414	1003.61710	664.25551
3	19	0	1078.13755	730.71806	835.99628	720.79295
3	19	1	1500.44238	777.70044	1260.08550	814.75771
3	20	0	918.97026	915.26432	674.49071	878.98678
3	20	1	459.78810	871.85022	254.56506	786.80617
3	21	0	1751.07807	457.89427	1826.02230	526.91630
3	22	0	1423.34572	682.99559	1440.00000	728.70485
3	22	1	1549.44238	640.17621	1588.10409	700.15859
3	23	0	1478.66171	566.16740	1642.82528	624.62996
3	24	0	1752.26766	324.71366	1890.26022	379.42731
3	25	0	1780.81784	369.91189	1914.05204	432.95154
3	26	0	1755.83643	431.76211	1834.34944	493.61233
3	27	0	1892.63941	487.66520	1892.63941	566.16740
3	28	0	1661.85874	503.12775	1815.31599	564.97797
3	29	0	1799.85130	593.52423	1874.79554	682.73128
3	30	0	1655.91078	647.04846	1826.02230	736.25551
3	31	0	1707.06320	593.52423	1793.90335	673.21586
3	32	0	1635.68773	549.51542	1729.66543	626.82819
3	33	0	1715.39033	534.05286	1827.21190	611.36564
3	34	0	1718.95911	466.25551	1820.07435	532.86344
3	35	0	1777.24907	387.75330	1885.50186	447.22467
3	36	0	1651.15242	530.48458	1790.33457	605.41850
3	37	0	1598.81041	623.25991	1765.35316	700.57269
3	38	0	1782.00743	579.25110	1914.05204	667.26872
3	39	0	1877.17472	598.28194	1881.93309	667.26872
3	40	0	1833.15985	553.08370	1880.74349	633.96476
4	0	0	1861.57398	578.28358	1893.80902	423.13433
4	0	1	1724.57503	588.35821	1742.70724	455.37313
4	1	0	159.16055	407.01493	292.13012	477.53731
4	2	0	938.50157	548.63433	901.34942	520.20149
4	2	1	554.70304	549.64179	556.83736	566.54478
4	3	0	1713.49423	863.39552	1556.34837	761.08955
4	4	0	1820.27282	880.52239	1666.14900	768.79104
4	5	0	809.90556	499.70149	884.44911	473.50746
4	6	0	1551.31165	441.26866	1031.52151	386.86567
4	6	1	864.30220	489.62687	417.04092	501.71642
