OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
5	95	L037 (02).MP4	67541	R038 (02).MP4	66932	41.33657	1	28.20929	192.47974	0.62274	4.70805	799.10998	10.78501	3.50519	18.90447	90.42444	119.09454	-784.99469	Sparidae	Dentex	spp		1	AD	Passing			
5	98	L037 (02).MP4	67601	R038 (02).MP4	66992	41.35326	1	28.22598	187.34416	2.92472	11.11626	1610.98550	15.11167	22.05922	10.23099	-251.27192	-336.52710	-1555.27689	Sparidae	Dentex	spp		1	AD	Passing			
5	100	L037 (02).MP4	67637	R038 (02).MP4	67028	41.36327	1	28.23599	183.34547	0.86407	7.28057	1147.50218	3.28589	2.76854	23.05129	46.83554	-46.17896	-1145.61564	Sparidae	Dentex	spp		1	AD	Passing			
5	101	L037 (02).MP4	67692	R038 (02).MP4	67083	41.37856	1	28.25128	206.14807	1.47259	8.83154	1390.27181	0.85541	11.31055	7.75578	-6.09946	19.83916	-1390.11686	Sparidae	Dentex	spp		1	AD	Passing			
5	102	L037 (02).MP4	67693	R038 (02).MP4	67084	41.37884	1	28.25156	204.59383	1.60389	9.97487	1385.34855	9.53771	13.45253	25.32171	-169.24086	155.07971	-1366.19852	Sparidae	Dentex	spp		1	AD	Passing			
5	103	L037 (02).MP4	67716	R038 (02).MP4	67107	41.38523	1	28.25795	162.25657	4.47745	13.04618	2279.50477	15.02289	13.01814	21.15431	-563.73556	176.96460	-2201.59664	Sparidae	Dentex	spp		1	AD	Passing			
5	106	L037 (02).MP4	68125	R038 (02).MP4	67516	41.49896	1	28.37168	149.29173	2.02135	8.34198	1199.41896	23.52896	34.00474	26.75777	478.80603	-4.03920	-1099.69737	Sparidae	Dentex	spp		1	AD	Passing			
5	107	L037 (03).MP4	28716	R038 (03).MP4	28054	53.08081	1	39.95352	959.80251	21.17419	5.79295	4671.35462	17.53807	14.88120	11.01570	1392.55260	-205.69941	-4454.21586	Scombridae	Scomberomorus	spp		1	AD	Passing			
5	109	L037 (03).MP4	42203	R038 (03).MP4	41534	56.83094	1	43.70366	901.99081	7.54851	14.32463	2402.20720	13.15315	26.76625	5.70184	-167.44458	-520.35624	-2339.18599	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing			
6	1	L037 (10).MP4	55571	R038 (09).MP4	54584	83.10413	1	8.95895	87.98608	3.43993	9.31472	1826.06653	24.61959	1.40373	2.49857	-743.45935	-161.15041	-1660.06558	Nemipteridae		spp		1	AD	Passing			
6	9	L037 (11).MP4	19832	R038 (10).MP4	18785	95.70644	1	21.56126	509.60689	9.51936	14.06974	4704.13203	7.99991	0.52540	1.08477	-654.58642	-11.13324	-4658.35280	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
6	10	L037 (11).MP4	19989	R038 (10).MP4	18942	95.75010	1	21.60492	584.87902	3.36151	4.67397	1464.77068	13.38024	31.62780	3.96174	324.69702	97.31365	-1425.01054	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
6	11	L037 (11).MP4	20036	R038 (10).MP4	18989	95.76317	1	21.61799	557.44448	5.62223	8.02904	2459.03504	18.21684	11.11209	13.18688	768.36552	-23.63600	-2335.78875	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
6	12	L037 (11).MP4	21572	R038 (10).MP4	20525	96.19026	1	22.04508	643.63784	4.30661	12.20877	2670.49474	9.64344	6.54599	4.14252	-317.08623	315.56191	-2632.75885	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
6	13	L037 (11).MP4	34066	R038 (10).MP4	33019	99.66429	1	25.51910	355.74440	1.91727	3.84677	1693.51702	6.27385	7.68456	2.85340	178.37356	-49.32775	-1683.37446	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
6	14	L037 (11).MP4	34833	R038 (10).MP4	33786	99.87756	1	25.73237	300.77937	4.26722	10.83875	1910.93198	26.30110	16.47727	8.72926	-846.44706	-21.17527	-1713.10829	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
6	15	L037 (11).MP4	42845	R038 (10).MP4	41798	102.10534	1	27.96015	133.55787	4.70842	2.19072	1701.74495	18.52886	45.15696	30.55223	330.15050	428.30881	-1613.53279	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
6	16	L037 (11).MP4	49355	R038 (10).MP4	48308	103.91548	1	29.77030	500.55034	21.06092	19.45507	6552.93740	6.68632	8.98306	11.63854	-525.31159	553.34396	-6508.36745	Carangidae		spp		1	AD	Passing			
6	17	L037 (11).MP4	49358	R038 (10).MP4	48311	103.91631	1	29.77113	501.79246	43.25799	15.60899	6318.46839	7.78099	22.49226	0.16795	735.69434	436.49336	-6260.29314	Carangidae		spp		1	AD	Passing			
6	18	L037 (11).MP4	61317	R038 (10).MP4	60270	107.24158	1	33.09640	846.76780	44.95035	12.56851	5881.21891	17.44130	26.29162	2.80933	1761.30566	-71.81339	-5610.82713	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing			
6	19	L037 (11).MP4	66953	R038 (10).MP4	65906	108.80870	1	34.66352	295.77866	6.96011	13.04767	2484.54649	24.64456	14.17566	3.90739	-1017.15887	-196.81732	-2258.23427	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
6	21	L037 (12).MP4	56736	R038 (11).MP4	55689	128.50727	1	54.36209	1034.71576	64.70136	17.67528	5498.85044	23.95759	68.64845	0.36805	2223.08037	-208.80650	-5025.10395	Carcharhinidae	Loxodon	macrorhinus	37018005	1	AD	Passing			
6	22	L037 (12).MP4	69133	R038 (11).MP4	68086	131.95432	1	57.80914	288.82173	0.87262	2.27351	1084.60343	11.50568	3.07980	18.41557	-21.48015	215.27154	-1062.80825	Sparidae	Argyrops	spinifer		1	AD	Passing			
6	24	L037 (12).MP4	69299	R038 (11).MP4	68252	132.00048	1	57.85530	290.64581	5.20910	11.89630	2406.36711	16.88261	10.89480	9.77861	-673.75155	185.55937	-2302.65700	Sparidae	Argyrops	spinifer		1	AD	Passing			
6	25	L037 (12).MP4	69377	R038 (11).MP4	68330	132.02217	1	57.87699	351.13406	1.48808	3.21191	1312.51677	7.96235	12.66793	18.59720	106.71067	147.20321	-1299.86319	Sparidae	Argyrops	spinifer		1	AD	Passing			
7	1	L035 (3).MP4	3421	R036 (2).MP4	78559	46.04711	1	2.59231	83.92213	6.82405	9.84592	1765.56052	10.63379	56.55475	17.45144	230.89089	-229.85964	-1735.24001	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
7	4	L035 (3).MP4	18589	R036 (3).MP4	12605	50.26466	1	6.80986	21.60099	0.77040	5.73516	789.62940	21.41327	7.75636	4.67416	-280.84950	-65.06410	-735.12231	SUS	SUS	SUS	2	1	AD	Passing			
7	5	L035 (3).MP4	20965	R036 (3).MP4	14981	50.92532	1	7.47052	254.53810	5.90587	10.81238	2112.67041	23.75417	24.44827	3.46554	-850.64483	-24.98385	-1933.68959	Sparidae	Argyrops	spinifer		1	AD	Passing			
7	6	L035 (3).MP4	22342	R036 (3).MP4	16358	51.30820	1	7.85340	275.07256	1.18259	7.93978	1403.85291	6.73422	4.33320	36.23285	139.79687	-86.93082	-1394.16744	Sparidae	Argyrops	spinifer		1	AD	Passing			
7	7	L035 (3).MP4	40494	R036 (3).MP4	34510	56.35547	1	12.90067	540.21953	21.33805	17.30005	4565.95667	27.80032	14.88920	16.65439	1904.07682	953.60527	-4038.94649	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
7	8	L035 (4).MP4	29846	R036 (4).MP4	23862	75.93419	1	32.47939	449.40857	2.59141	3.99285	1347.16719	20.87756	28.68927	8.79215	-435.51400	-202.03131	-1258.71774	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
7	9	L035 (4).MP4	30605	R036 (4).MP4	24621	76.14524	1	32.69044	453.04423	1.29392	3.13871	1416.65618	10.41727	1.32093	51.86373	255.66778	-15.76822	-1393.30545	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
7	10	L035 (4).MP4	45557	R036 (4).MP4	39573	80.30272	1	36.84792	395.32644	2.71763	3.54880	2703.15373	12.07439	1.55062	8.02258	177.73719	536.78940	-2643.35142	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
7	14	L035 (4).MP4	45558	R036 (4).MP4	39574	80.30300	1	36.84820	537.26840	2.45221	0.13514	1598.06579	14.53215	13.22166	26.28510	-400.46038	-20.63996	-1546.93883	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
7	15	L035 (4).MP4	45637	R036 (4).MP4	39653	80.32497	1	36.87017	455.38430	8.15649	3.16881	2487.83203	27.22778	26.21568	0.98110	-1135.24569	82.72122	-2212.16695	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
7	17	L035 (4).MP4	45650	R036 (4).MP4	39666	80.32858	1	36.87378	427.24740	6.53576	6.70151	2953.83905	4.11958	15.62610	24.34016	194.11757	85.71295	-2946.20719	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
7	18	L035 (4).MP4	57982	R036 (4).MP4	51998	83.75756	1	40.30276	674.72643	4.00496	1.03195	2084.37037	19.11348	3.25866	0.97058	-658.97294	-177.67990	-1969.46296	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing			
7	21	L035 (5).MP4	32711	R036 (5).MP4	26727	99.27056	1	55.81576	353.52324	1.65733	1.97222	1697.07111	8.76925	2.77107	0.13145	-171.53119	-193.69323	-1677.23294	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
7	23	L035 (5).MP4	40038	R036 (5).MP4	34054	101.30787	1	57.85307	724.01635	8.50276	8.80155	3114.83181	19.17367	3.96588	7.36967	1010.10877	161.97158	-2942.04397	Carcharhinidae	Carcharhinus	macloti	37018025	1	AD	Passing			
8	0	L033 (10).MP4	46015	R034 (10).MP4	50569	57.84056	1	2.21749	89.31688	3.95152	0.31887	1775.36297	25.58327	21.00153	1.59115	-751.46279	-151.79925	-1601.30395	Nemipteridae	Nemipterus	spp		1	AD	Passing			
8	2	L033 (10).MP4	52492	R034 (10).MP4	57046	59.64153	1	4.01846	86.15212	5.18507	2.78383	2074.64131	24.81455	22.01209	10.83276	-796.05995	-352.69138	-1883.09158	Gobiidae		spp		1	AD	Passing			
8	6	L033 (11).MP4	22315	R034 (11).MP4	26869	73.79038	1	18.16732	239.54651	9.21663	1.38196	2480.24682	29.41322	38.91611	3.82958	-1210.19822	-138.17795	-2160.54423	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing			
8	7	L033 (11).MP4	29250	R034 (11).MP4	33804	75.71870	1	20.09563	345.67287	2.37083	3.34238	1772.48137	10.35650	8.02669	2.55903	314.93437	-48.47401	-1743.60455	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
8	8	L033 (11).MP4	65917	R034 (11).MP4	70471	85.91416	1	30.29109	343.08803	3.80220	2.22753	2291.03847	9.32539	13.38898	5.39082	114.87687	353.02149	-2260.76014	Carangidae	Carangoides	caeruleopinnatus		1	AD	Passing			
8	9	L033 (11).MP4	73967	R034 (11).MP4	78521	88.15251	1	32.52944	397.07911	2.20743	3.75827	1284.07704	11.46481	25.89059	14.82863	214.44886	-138.39980	-1258.45581	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
8	10	L033 (11).MP4	74390	R034 (11).MP4	78944	88.27013	1	32.64706	480.24749	0.86660	2.17197	964.76759	4.41025	4.47764	24.85837	-14.24463	72.80782	-961.91092	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
8	11	L033 (12).MP4	3478	R034 (12).MP4	8032	91.09211	1	35.46904	278.36003	4.98282	1.11867	2131.70670	20.78453	16.83281	13.75646	-755.01794	-46.45666	-1992.97846	Sparidae	Argyrops	spinifer		1	AD	Passing			
8	12	L033 (12).MP4	4809	R034 (12).MP4	9363	91.46220	1	35.83914	512.55079	4.17530	3.18924	1873.20991	23.47811	19.67037	8.94344	-743.70944	61.94030	-1718.13127	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
8	14	L033 (12).MP4	5613	R034 (12).MP4	10167	91.68576	1	36.06269	422.92715	8.21018	9.30952	4015.47674	8.77761	9.87265	2.65575	23.41254	612.31283	-3968.44785	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
8	15	L033 (12).MP4	6166	R034 (12).MP4	10720	91.83953	1	36.21646	548.58847	1.00642	0.85846	967.90620	11.41912	8.32809	5.49117	-23.36555	190.20050	-948.74667	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
8	16	L033 (12).MP4	28241	R034 (12).MP4	32795	97.97760	1	42.35453	420.07708	1.61847	0.53951	1449.19839	14.94357	0.70993	15.12966	-293.70673	-231.06062	-1400.18688	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
8	17	L033 (12).MP4	48606	R034 (12).MP4	53160	103.64020	1	48.01714	435.93524	4.61627	5.83805	2006.18874	27.52456	16.96372	20.06079	924.51758	-69.38347	-1779.11394	Lethrinidae	Gymnocranius	euanus	37351022	1	AD	Passing			
8	18	L033 (12).MP4	48896	R034 (12).MP4	53450	103.72084	1	48.09777	324.39676	3.17598	3.30797	1825.11108	4.27581	17.95581	6.03999	27.75453	-133.21572	-1820.03124	Lethrinidae	Gymnocranius	euanus	37351022	1	AD	Passing			
8	19	L033 (12).MP4	52754	R034 (12).MP4	57308	104.79358	1	49.17051	273.92621	13.14211	1.67137	3572.85771	15.10532	21.22301	19.93721	759.27496	538.87378	-3449.40992	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
8	26	L033 (12).MP4	64494	R034 (12).MP4	69048	108.05795	1	52.43488	216.35513	3.29545	2.72348	1630.63393	23.98659	20.77000	9.92004	649.40281	-133.03767	-1489.81341	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
8	27	L033 (12).MP4	64530	R034 (12).MP4	69084	108.06796	1	52.44489	301.89931	4.27586	2.37990	2685.60066	8.41089	7.38961	0.90161	384.38967	-80.97272	-2656.71581	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
8	28	L033 (12).MP4	64577	R034 (12).MP4	69131	108.08103	1	52.45796	191.41634	5.17150	1.16178	2058.94707	7.59033	24.46834	1.33180	251.79834	-102.77327	-2040.90624	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
9	0	L031 (03).MP4	7150	R032 (03).MP4	12769	47.06730	1	7.19107	895.67415	3.08878	10.04971	2159.71846	12.85244	1.39708	17.08632	-192.07401	440.34213	-2105.60922	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
9	1	L031 (04).MP4	59053	R032 (04).MP4	64672	84.03868	1	44.16245	557.26035	1.96317	8.35948	1409.12348	15.57881	1.16067	2.42553	-378.22245	-12.81013	-1357.35502	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing			
9	2	L031 (05).MP4	8047	R032 (05).MP4	13726	92.41260	1	52.53637	287.02350	2.77704	9.35839	1236.05918	13.66713	37.82764	2.36297	291.86715	-10.52791	-1201.05996	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
9	3	L031 (05).MP4	12215	R032 (05).MP4	17894	93.57153	1	53.69531	172.81023	2.56693	8.81902	1740.54676	13.72934	12.02657	12.76790	349.20980	220.67839	-1690.81537	Sparidae	Dentex	spp		1	AD	Passing			
9	4	L031 (05).MP4	12248	R032 (05).MP4	17927	93.58071	1	53.70448	192.41497	5.33885	8.15067	2195.12811	28.30172	6.15460	5.00085	-1000.56993	286.36396	-1932.72939	Sparidae	Dentex	spp		1	AD	Passing			
9	5	L031 (05).MP4	12258	R032 (05).MP4	17937	93.58349	1	53.70726	163.01629	2.09062	6.79687	1243.01947	4.25982	26.24219	14.78766	-32.02064	86.60059	-1239.58558	Sparidae	Dentex	spp		1	AD	Passing			
9	6	L031 (05).MP4	12287	R032 (05).MP4	17966	93.59155	1	53.71533	162.56116	3.08285	7.96697	1394.61371	9.34634	33.13858	13.78389	173.31819	145.79977	-1376.09979	Sparidae	Dentex	spp		1	AD	Passing			
9	7	L031 (05).MP4	12315	R032 (05).MP4	17994	93.59934	1	53.72311	166.06128	5.76938	10.23526	2100.36700	18.80805	25.01383	11.42612	-621.40197	269.07127	-1988.21572	Sparidae	Dentex	spp		1	AD	Passing			
9	8	L031 (05).MP4	12322	R032 (05).MP4	18001	93.60129	1	53.72506	151.18938	2.32279	8.30950	1240.95115	17.94129	29.55911	8.36361	379.71023	-44.12504	-1180.60699	Sparidae	Dentex	spp		1	AD	Passing			
9	13	L031 (05).MP4	12453	R032 (05).MP4	18132	93.63771	1	53.76149	178.82730	1.76534	5.65559	1157.09594	17.99349	26.55841	26.28316	347.71188	82.81218	-1100.50425	Sparidae	Dentex	spp		1	AD	Passing			
9	14	L031 (05).MP4	12462	R032 (05).MP4	18141	93.64021	1	53.76399	187.66234	2.38429	7.56197	1355.04639	12.53647	23.64385	14.55771	-293.88807	-11.87094	-1322.73943	Sparidae	Dentex	spp		1	AD	Passing			
9	15	L031 (05).MP4	12476	R032 (05).MP4	18155	93.64411	1	53.76788	171.43316	1.28667	7.76668	1505.60901	5.39110	5.88796	3.44376	36.34641	136.70841	-1498.94904	Sparidae	Dentex	spp		1	AD	Passing			
