OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
26	24	L039 (03).MP4	66119	R040 (03).MP4	63149	63.46396	1	4.71832	15.28028	-159.04836	-1422.35783	0.70137	0.80429	4.00136	0.11260	1431.30418	6.88893	Sparidae	Dentex	spp		1	AD	Passing			
26	25	L039 (03).MP4	66119	R040 (03).MP4	63149	63.46396	1	4.71832	-80.85004	-221.84970	-1364.88022	0.70544	0.87051	3.69145	2.74784	1385.15416	10.26870	Sparidae	Dentex	spp		1	AD	Passing			
26	26	L039 (03).MP4	66119	R040 (03).MP4	63149	63.46396	1	4.71832	33.51448	-371.35907	-1399.36848	0.69471	1.19616	3.88235	1.34065	1448.19299	15.39972	Sparidae	Dentex	spp		1	AD	Passing			
26	27	L039 (03).MP4	66119	R040 (03).MP4	63149	63.46396	1	4.71832	53.19979	-292.35057	-1393.73028	0.69992	1.02221	3.84961	1.18714	1425.05550	12.50964	Sparidae	Dentex	spp		1	AD	Passing			
26	28	L039 (03).MP4	66119	R040 (03).MP4	63149	63.46396	1	4.71832	354.65620	-149.26044	-1711.38858	1.41088	0.94504	5.75915	9.73988	1754.11247	12.86587	Sparidae	Dentex	spp		1	AD	Passing			
26	33	L039 (03).MP4	66155	R040 (03).MP4	63185	63.47397	1	4.72833	-1320.88635	-433.58377	-3082.91932	7.64447	2.79056	18.01532	0.74242	3381.88219	24.42698	Sparidae	Dentex	spp		1	AD	Passing			
26	37	L039 (03).MP4	66213	R040 (03).MP4	63243	63.49009	1	4.74446	-388.66757	-283.71156	-860.70492	0.74044	0.60571	1.36628	1.25398	986.08706	29.49485	Sparidae	Dentex	spp		1	AD	Passing			
26	39	L039 (03).MP4	66336	R040 (03).MP4	63366	63.52429	1	4.77866	-738.26680	-241.54363	-2219.84804	3.26947	1.43954	9.58544	0.66697	2351.83046	19.44104	Sparidae	Dentex	spp		1	AD	Passing			
26	51	L039 (04).MP4	63784	R040 (04).MP4	60754	85.35416	1	26.60853	2516.48872	-476.10991	-4627.54054	20.50200	4.21606	38.33696	6.54249	5289.00062	29.05555	Unknown	Unknown	Unknown	0	1	AD	Passing			
27	1	L043 (09).MP4	70231	R044 (10).MP4	70874	64.52390	1	6.29101	640.64201	-282.75351	-1231.22850	1.48515	0.86400	2.86364	13.79534	1416.43755	29.65790	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
27	10	L043 (12).MP4	13493	R044 (13).MP4	14077	116.34984	1	58.11695	-2173.82140	879.01765	-4868.96270	20.78391	8.87413	47.56949	7.43241	5404.16222	25.68825	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	0	L029 (11).MP4	31219	R030 (11).MP4	24155	76.23282	1	5.92509	-817.37342	-451.57724	-1415.17142	2.07786	1.29099	3.66153	0.42180	1695.50331	33.65914	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing			
3	1	L029 (11).MP4	40097	R030 (11).MP4	33033	78.70140	1	8.39366	-815.91950	-241.71066	-2403.37046	3.97665	1.57480	11.67483	4.00319	2549.57609	19.64251	SUS	SUS	SUS	2	200	AD	Passing			
3	7	L029 (12).MP4	53117	R030 (12).MP4	46053	104.86115	1	34.55341	1111.71370	-491.36226	-2346.66895	5.05064	2.42842	10.84351	0.89344	2642.76358	27.58373	Serranidae	Epinephelus	rivulatus	37311022	1	AD	Passing			
3	8	L029 (12).MP4	54177	R030 (12).MP4	47113	105.15588	1	34.84815	-321.04718	-504.60835	-4572.22910	3.65086	4.82940	42.30245	4.31580	4611.17987	7.87085	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
3	10	L029 (12).MP4	61900	R030 (12).MP4	54836	107.30331	1	36.99557	889.84493	-345.36995	-1638.83002	2.77129	1.29342	5.14944	4.10589	1896.54113	30.39887	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
3	11	L029 (12).MP4	61900	R030 (12).MP4	54836	107.30331	1	36.99557	1191.18475	-313.13152	-1882.62909	3.97183	1.33946	6.43676	3.60982	2249.72548	33.32130	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
3	14	L029 (12).MP4	66843	R030 (12).MP4	59779	108.67774	1	38.37000	-268.21730	-10.80908	-2514.55017	1.80217	1.22113	12.87444	6.20091	2528.83766	6.13273	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
3	21	L029 (13).MP4	19926	R030 (13).MP4	12922	118.18863	1	47.88089	1341.70692	105.91086	-2384.45214	5.94820	1.27001	10.82750	0.72063	2738.06621	29.40721	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	23	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1884.35671	-121.33775	-4579.72744	16.94833	2.34485	41.80419	1.01768	4953.72854	22.44336	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	24	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1583.98724	381.61550	-2741.69787	7.91009	2.42868	14.05088	0.21434	3189.28726	30.61015	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	25	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1595.38306	285.01632	-2678.69906	7.72034	1.97299	13.31906	0.20164	3130.80023	31.09146	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	26	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1346.15274	153.49335	-2377.99500	5.93269	1.37247	10.73642	2.85159	2736.88649	29.62061	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	27	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1160.52271	39.02187	-1838.48084	3.81347	0.88777	6.18352	1.40583	2174.47637	32.26321	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	28	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1804.51663	59.00823	-3416.36184	11.62582	1.73438	22.51218	8.49191	3864.10280	27.84352	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	29	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1432.90735	-126.60693	-2405.15819	6.27888	1.23566	10.82769	0.42507	2802.50579	30.92970	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	30	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	2120.67654	-353.13218	-3991.93628	15.91744	3.08868	30.64002	2.38328	4534.04086	28.38930	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	31	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1445.57252	-135.71762	-2677.49671	7.28505	1.40409	13.81700	0.36595	3045.83121	28.51941	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	32	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1415.63429	-60.75391	-2860.40444	7.78172	1.38929	16.04885	8.65017	3192.11921	26.37737	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	33	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1557.71861	-25.82512	-2823.91929	8.21742	1.34839	15.26680	1.22980	3225.16269	28.89710	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	34	L029 (13).MP4	19945	R030 (13).MP4	12941	118.19391	1	47.88617	1455.79895	105.57375	-2648.67369	7.20924	1.41843	13.43421	0.82015	3024.23027	28.82643	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	35	L029 (13).MP4	19983	R030 (13).MP4	12979	118.20448	1	47.89674	1472.77118	239.43400	-2509.42142	6.73180	1.69627	11.77497	3.30651	2919.51699	30.66050	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
3	36	L029 (13).MP4	24321	R030 (13).MP4	17317	119.41068	1	49.10294	1716.13973	-20.56290	-3313.89230	10.78792	1.58985	21.29825	4.46465	3731.94863	27.38955	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
3	37	L029 (13).MP4	24321	R030 (13).MP4	17317	119.41068	1	49.10294	2051.10821	-289.47187	-4162.48332	16.33830	2.86340	33.82437	0.01279	4649.41999	26.52966	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
3	38	L029 (13).MP4	24321	R030 (13).MP4	17317	119.41068	1	49.10294	1731.13656	-119.56527	-2885.24414	9.04787	1.45786	15.50615	2.20867	3366.86255	31.06108	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
3	39	L029 (13).MP4	24379	R030 (13).MP4	17375	119.42681	1	49.11907	1197.55392	-94.37773	-1918.58509	4.12610	0.94839	6.77418	14.78419	2263.62790	32.09345	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
3	40	L029 (13).MP4	24505	R030 (13).MP4	17501	119.46184	1	49.15411	1312.80729	-49.37893	-2157.58108	5.12863	1.03043	8.65290	3.63765	2526.07549	31.35883	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
4	1	L027_4.MP4	13762	R028_4.MP4	15686	71.46167	1	9.13107	-2255.69797	314.65554	-4512.99479	18.86524	3.28511	38.42622	11.00611	5055.12645	26.81979	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
4	3	L027_4.MP4	22723	R028_4.MP4	24647	73.95332	1	11.62272	717.07907	-296.44693	-1560.18707	2.16236	1.16524	4.58378	4.20509	1742.48871	26.33352	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
4	4	L027_4.MP4	22723	R028_4.MP4	24647	73.95332	1	11.62272	811.30192	-303.98937	-1531.02607	2.29792	1.13439	4.26764	4.88192	1759.16491	29.40436	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
4	5	L027_4.MP4	24731	R028_4.MP4	26655	74.51166	1	12.18106	-367.30356	168.88988	-4705.74100	4.00089	2.63386	43.09260	3.51973	4723.07464	5.03809	Labridae	Choerodon	zamboangae	37384011	1	AD	Passing			
4	8	L027_5.MP4	6026	R028_5.MP4	7949	91.84981	1	29.51921	1409.26797	377.89520	-2525.83134	6.27014	2.02050	11.47198	1.63310	2916.96159	30.08921	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
4	9	L027_5.MP4	6190	R028_5.MP4	8113	91.89541	1	29.56481	-943.10188	45.76315	-1754.88235	3.09949	0.85423	5.81235	6.75723	1992.77381	28.29779	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
4	12	L027_5.MP4	6273	R028_5.MP4	8196	91.91849	1	29.58789	-749.79471	270.70771	-2964.72219	4.46334	2.05794	17.23756	10.26650	3070.02482	15.15071	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
4	13	L027_5.MP4	6273	R028_5.MP4	8196	91.91849	1	29.58789	-206.05867	439.75936	-3418.97870	2.12677	3.25028	22.81768	0.65093	3453.29753	8.34754	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
4	16	L027_5.MP4	6453	R028_5.MP4	8376	91.96854	1	29.63794	-1142.41328	259.30182	-1888.11012	3.83770	1.23523	6.46071	15.10345	2222.00481	31.88262	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
4	17	L027_5.MP4	6504	R028_5.MP4	8427	91.98272	1	29.65212	-1010.85445	496.65799	-3420.36631	6.77456	3.58237	22.85210	3.16071	3601.02785	18.35543	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
4	18	L027_5.MP4	10324	R028_5.MP4	12247	93.04490	1	30.71429	1136.36783	1144.12165	-4304.89144	9.44574	9.46819	35.72271	14.94973	4597.00300	20.74177	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
4	19	L027_5.MP4	10411	R028_5.MP4	12334	93.06909	1	30.73849	-796.95533	929.90667	-4411.29788	7.03412	8.04026	37.92368	17.77443	4578.14517	15.73702	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
4	20	L027_5.MP4	56058	R028_5.MP4	57981	105.76149	1	43.43089	77.67470	320.47216	-4556.44446	2.30505	3.42278	40.35826	1.41767	4568.36096	4.42128	Carangidae	Seriola	spp		1	AD	Passing			
4	24	L027_5.MP4	65710	R028_5.MP4	67633	108.44528	1	46.11468	-854.95201	-48.95142	-4543.29252	7.74274	2.29364	40.27415	16.79192	4623.29385	10.66160	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
4	26	L027_5.MP4	71446	R028_5.MP4	73369	110.04021	1	47.70961	-170.07575	947.75471	-6248.79701	3.62681	11.46403	75.75718	10.73021	6322.54924	9.04516	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing			
5	0	L037 (01).MP4	52330	R038 (01).MP4	51721	14.55065	1	1.42337	998.98107	526.23259	-5058.41740	9.97036	6.02735	49.86228	4.34406	5182.90174	12.40514	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
5	1	L037 (01).MP4	52452	R038 (01).MP4	51843	14.58457	1	1.45729	-812.22460	-73.13655	-2055.88490	3.31597	1.02655	8.34579	6.09518	2211.72342	21.67528	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
5	2	L037 (01).MP4	64782	R038 (01).MP4	64173	18.01300	1	4.88571	-149.32927	-309.66126	-932.12826	0.53306	0.72655	1.76495	5.25461	993.50512	20.59843	SUS	SUS	SUS	2	1	AD	Passing			
5	4	L037 (02).MP4	66881	R038 (02).MP4	66272	41.15306	1	28.02578	836.75466	-106.39682	-2308.06060	3.77123	1.18222	10.35315	5.78163	2457.36086	20.12808	Sparidae	Dentex	spp		1	AD	Passing			
5	5	L037 (02).MP4	66898	R038 (02).MP4	66289	41.15778	1	28.03050	97.18087	-232.58802	-1430.80180	0.75257	0.93937	4.10546	9.66347	1452.83691	10.35416	Sparidae	Dentex	spp		1	AD	Passing			
5	7	L037 (02).MP4	66952	R038 (02).MP4	66343	41.17280	1	28.04552	-221.74764	-263.73101	-1304.37942	0.84475	0.91947	3.44035	10.67762	1349.12258	15.09917	Sparidae	Dentex	spp		1	AD	Passing			
5	12	L037 (02).MP4	67044	R038 (02).MP4	66435	41.19838	1	28.07110	-1160.56837	-334.50122	-2035.86980	4.19320	1.51556	7.47744	17.88334	2367.18733	30.78977	Sparidae	Dentex	spp		1	AD	Passing			
5	13	L037 (02).MP4	67044	R038 (02).MP4	66435	41.19838	1	28.07110	-1104.45677	-347.41520	-2080.64295	4.20347	1.61677	8.03142	19.45831	2381.09159	29.21421	Sparidae	Dentex	spp		1	AD	Passing			
5	14	L037 (02).MP4	67045	R038 (02).MP4	66436	41.19866	1	28.07138	-197.91078	208.42284	-1942.16691	1.19700	1.26725	7.50420	8.18599	1963.31889	8.13839	Sparidae	Dentex	spp		1	AD	Passing			
5	15	L037 (02).MP4	67060	R038 (02).MP4	66451	41.20283	1	28.07555	-995.67967	400.77808	-1630.69107	2.74329	1.36122	4.48582	0.14218	1952.21783	33.20822	Sparidae	Dentex	spp		1	AD	Passing			
5	16	L037 (02).MP4	67066	R038 (02).MP4	66457	41.20450	1	28.07722	386.27662	-467.86385	-1975.26664	1.73606	2.00119	7.73462	11.16551	2066.34569	17.37851	Sparidae	Dentex	spp		1	AD	Passing			
5	17	L037 (02).MP4	67066	R038 (02).MP4	66457	41.20450	1	28.07722	159.95666	-478.71496	-1857.42283	1.07030	1.92707	6.87667	12.15046	1924.77888	15.57432	Sparidae	Dentex	spp		1	AD	Passing			
5	18	L037 (02).MP4	67073	R038 (02).MP4	66464	41.20644	1	28.07916	-916.97269	-330.63050	-2566.09839	4.65885	2.00907	13.03238	13.19665	2744.99843	20.93576	Sparidae	Dentex	spp		1	AD	Passing			
5	19	L037 (02).MP4	67076	R038 (02).MP4	66467	41.20728	1	28.08000	12.57437	-535.02358	-2564.27818	1.25008	2.88741	13.03522	16.16518	2619.52876	12.18015	Sparidae	Dentex	spp		1	AD	Passing			
5	20	L037 (02).MP4	67076	R038 (02).MP4	66467	41.20728	1	28.08000	-126.19858	-511.69075	-2398.43260	1.30541	2.61171	11.43532	17.16656	2455.65316	12.77366	Sparidae	Dentex	spp		1	AD	Passing			
5	23	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-226.83735	-277.09377	-1288.65403	0.84275	0.93372	3.35843	11.99814	1337.48471	15.83493	Sparidae	Dentex	spp		1	AD	Passing			
5	24	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-18.51027	-468.88675	-4173.88370	2.02218	4.12466	34.24154	12.99624	4200.17887	6.80599	Sparidae	Dentex	spp		1	AD	Passing			
5	25	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	56.28269	-28.32482	-1529.98516	0.76924	0.74603	4.67558	1.17043	1531.28202	2.55834	Sparidae	Dentex	spp		1	AD	Passing			
5	26	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-359.56159	110.61517	-1144.10211	0.95733	0.61997	2.61973	3.53883	1204.36286	18.08993	Sparidae	Dentex	spp		1	AD	Passing			
5	27	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-1201.05068	70.92942	-1849.78535	3.69181	0.90701	5.76976	1.80229	2206.63988	33.01987	Sparidae	Dentex	spp		1	AD	Passing			
5	28	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-1140.81611	66.59490	-1914.49866	3.83335	0.94894	6.51771	5.06809	2229.61911	30.81225	Sparidae	Dentex	spp		1	AD	Passing			
5	29	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-765.82391	88.71983	-1516.21012	2.22997	0.78381	4.34580	7.99605	1700.95579	26.90945	Sparidae	Dentex	spp		1	AD	Passing			
5	30	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-806.41550	54.56405	-1913.31852	3.04385	0.96092	7.17737	5.68287	2077.03417	22.87778	Sparidae	Dentex	spp		1	AD	Passing			
5	31	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-870.55338	9.55081	-1846.84034	3.10234	0.89650	6.57672	1.18914	2041.75749	25.23787	Sparidae	Dentex	spp		1	AD	Passing			
5	32	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-799.73861	117.53296	-1790.45861	2.80160	0.97496	6.22538	19.06658	1964.46885	24.24346	Sparidae	Dentex	spp		1	AD	Passing			
5	33	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-1178.17865	-22.27103	-1987.28195	4.11840	0.94625	7.05464	2.23141	2310.38752	30.67613	Sparidae	Dentex	spp		1	AD	Passing			
5	34	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-1151.62881	-69.47512	-1778.68678	3.42495	0.85489	5.35658	0.33074	2120.09489	32.99459	Sparidae	Dentex	spp		1	AD	Passing			
5	35	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-1258.36206	-175.62674	-1918.22711	3.96534	1.03713	6.15970	1.33571	2300.85094	33.57506	Sparidae	Dentex	spp		1	AD	Passing			
5	36	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-1604.48487	-295.36751	-2767.93772	7.78787	1.89197	13.77531	10.21746	3212.95703	30.58855	Sparidae	Dentex	spp		1	AD	Passing			
5	37	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-1371.33122	-393.56691	-2463.31351	6.02040	2.04233	11.05546	13.23786	2846.63972	30.18854	Sparidae	Dentex	spp		1	AD	Passing			
5	38	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-1084.74717	-83.20434	-1855.89423	3.58117	0.91559	6.19537	8.98662	2151.26539	30.41125	Sparidae	Dentex	spp		1	AD	Passing			
5	39	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-926.91595	-198.34180	-2021.00511	3.61109	1.21211	7.90688	11.69459	2232.25767	25.21237	Sparidae	Dentex	spp		1	AD	Passing			
5	40	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-644.85349	-178.27717	-1696.26075	2.22775	0.99556	5.70610	16.41484	1823.43613	21.63290	Sparidae	Dentex	spp		1	AD	Passing			
5	41	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-741.98315	-169.81123	-1796.71513	2.65471	1.03311	6.35063	18.10777	1951.29704	23.05001	Sparidae	Dentex	spp		1	AD	Passing			
5	42	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-760.06719	-127.10690	-1752.30543	2.63259	0.93659	6.00683	13.73804	1914.27078	23.80630	Sparidae	Dentex	spp		1	AD	Passing			
5	43	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-673.61980	-125.22173	-2007.07605	2.75992	1.07234	8.03172	12.82463	2120.80135	18.92384	Sparidae	Dentex	spp		1	AD	Passing			
5	44	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-482.00293	-140.18002	-1490.78528	1.54733	0.82321	4.45364	9.11550	1573.02830	18.72230	Sparidae	Dentex	spp		1	AD	Passing			
5	45	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-413.74747	-168.36420	-1598.02273	1.48282	0.92668	5.13510	16.92918	1659.28000	15.76886	Sparidae	Dentex	spp		1	AD	Passing			
5	46	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-427.48800	-133.26633	-1666.76922	1.58468	0.90780	5.58215	10.32549	1725.86951	15.15858	Sparidae	Dentex	spp		1	AD	Passing			
5	47	L037 (02).MP4	67080	R038 (02).MP4	66471	41.20839	1	28.08111	-464.69569	-116.61573	-1694.74425	1.71577	0.89898	5.76616	5.54186	1761.16421	15.88538	Sparidae	Dentex	spp		1	AD	Passing			
5	48	L037 (02).MP4	67083	R038 (02).MP4	66474	41.20922	1	28.08194	-399.68896	270.56529	-2353.78397	2.13366	1.75096	11.00435	7.24232	2402.76004	11.37316	Sparidae	Dentex	spp		1	AD	Passing			
5	49	L037 (02).MP4	67088	R038 (02).MP4	66479	41.21061	1	28.08333	1225.15857	-502.95891	-2053.36019	4.04478	1.88643	7.01405	16.25207	2443.41345	32.97179	Sparidae	Dentex	spp		1	AD	Passing			
5	50	L037 (02).MP4	67088	R038 (02).MP4	66479	41.21061	1	28.08333	234.05918	-381.74232	-2108.02474	1.39158	1.83224	8.82136	12.25193	2155.05898	12.32806	Sparidae	Dentex	spp		1	AD	Passing			
5	51	L037 (02).MP4	67101	R038 (02).MP4	66492	41.21423	1	28.08695	-490.60191	-84.91316	-2097.13670	2.22082	1.06172	8.79489	12.86598	2155.43101	13.42797	Sparidae	Dentex	spp		1	AD	Passing			
5	52	L037 (02).MP4	67108	R038 (02).MP4	66499	41.21617	1	28.08889	-118.13806	-214.04082	-1775.70568	0.95723	1.11692	6.30107	9.39951	1792.45662	8.18430	Sparidae	Dentex	spp		1	AD	Passing			
5	53	L037 (02).MP4	67115	R038 (02).MP4	66506	41.21812	1	28.09084	462.88449	-584.78917	-4204.76547	4.25057	4.99797	34.71380	19.83035	4270.39730	10.36811	Sparidae	Dentex	spp		1	AD	Passing			
5	54	L037 (02).MP4	67119	R038 (02).MP4	66510	41.21923	1	28.09195	-762.14927	-288.57453	-2219.20287	3.40257	1.60976	9.78692	17.97645	2364.10832	20.30648	Sparidae	Dentex	spp		1	AD	Passing			
5	55	L037 (02).MP4	67120	R038 (02).MP4	66511	41.21951	1	28.09223	-425.20259	-54.71813	-1487.19914	1.40569	0.73776	4.44668	4.87137	1547.75728	16.13502	Sparidae	Dentex	spp		1	AD	Passing			
5	56	L037 (02).MP4	67120	R038 (02).MP4	66511	41.21951	1	28.09223	-1440.15368	-95.89276	-3363.71469	9.28649	1.69578	22.00955	15.32411	3660.30252	23.25290	Sparidae	Dentex	spp		1	AD	Passing			
5	57	L037 (02).MP4	67123	R038 (02).MP4	66514	41.22035	1	28.09306	-940.53022	-261.64019	-1948.38451	3.48594	1.31373	7.25990	8.15627	2179.27852	26.72075	Sparidae	Dentex	spp		1	AD	Passing			
5	58	L037 (02).MP4	67123	R038 (02).MP4	66514	41.22035	1	28.09306	-961.18268	-257.35118	-2094.60510	3.86654	1.40603	8.48001	0.60250	2318.93775	25.51390	Sparidae	Dentex	spp		1	AD	Passing			
5	60	L037 (02).MP4	67144	R038 (02).MP4	66535	41.22619	1	28.09890	88.25442	124.21924	-1991.56942	1.02661	1.10511	7.85760	14.73395	1997.39030	4.06230	Sparidae	Dentex	spp		1	AD	Passing			
5	62	L037 (02).MP4	67158	R038 (02).MP4	66549	41.23008	1	28.10280	-661.13670	-37.23613	-1904.24835	2.57173	0.93093	7.22396	12.31675	2016.09772	19.20050	Sparidae	Dentex	spp		1	AD	Passing			
5	64	L037 (02).MP4	67163	R038 (02).MP4	66554	41.23147	1	28.10419	-1424.86232	-105.58603	-2790.97630	7.35899	1.41574	14.69818	9.05371	3135.43135	27.14056	Sparidae	Dentex	spp		1	AD	Passing			
5	65	L037 (02).MP4	67171	R038 (02).MP4	66562	41.23369	1	28.10641	-542.29697	-370.02484	-1875.68854	2.14526	1.60934	7.03375	14.28577	1987.26241	19.51389	Sparidae	Dentex	spp		1	AD	Passing			
5	66	L037 (02).MP4	67172	R038 (02).MP4	66563	41.23397	1	28.10669	199.40065	-417.45349	-2818.25477	1.73841	2.58749	15.68402	18.52860	2855.97408	9.67717	Sparidae	Dentex	spp		1	AD	Passing			
5	67	L037 (02).MP4	67186	R038 (02).MP4	66577	41.23786	1	28.11058	-916.85554	183.73529	-2403.04205	4.34111	1.49486	11.37298	8.27856	2578.56430	21.18862	Sparidae	Dentex	spp		1	AD	Passing			
5	69	L037 (02).MP4	67212	R038 (02).MP4	66603	41.24509	1	28.11781	-1154.45020	-247.29557	-2097.10472	4.38373	1.34126	8.08969	17.87889	2406.60728	29.46320	Sparidae	Dentex	spp		1	AD	Passing			
5	72	L037 (02).MP4	67219	R038 (02).MP4	66610	41.24704	1	28.11976	-1041.04471	29.57893	-3440.03477	7.10097	1.70817	23.43421	19.14086	3594.22985	16.83690	Sparidae	Dentex	spp		1	AD	Passing			
5	73	L037 (02).MP4	67222	R038 (02).MP4	66613	41.24787	1	28.12059	-1013.88305	192.27961	-3145.81529	6.31294	2.01627	19.57244	17.67985	3310.75281	18.09255	Sparidae	Dentex	spp		1	AD	Passing			
5	74	L037 (02).MP4	67244	R038 (02).MP4	66635	41.25399	1	28.12671	-1288.19109	160.27895	-3157.56771	7.85489	1.88869	19.47402	19.15724	3413.99465	22.30316	Sparidae	Dentex	spp		1	AD	Passing			
5	76	L037 (02).MP4	67277	R038 (02).MP4	66668	41.26317	1	28.13589	-954.87622	-3.10326	-1560.35579	2.61728	0.74172	4.26634	6.19114	1829.34645	31.46858	Sparidae	Dentex	spp		1	AD	Passing			
5	78	L037 (02).MP4	67292	R038 (02).MP4	66683	41.26734	1	28.14006	-306.52758	-232.68161	-1386.93809	1.05620	0.91653	3.88181	4.35679	1439.33914	15.74773	Sparidae	Dentex	spp		1	AD	Passing			
5	83	L037 (02).MP4	67325	R038 (02).MP4	66716	41.27651	1	28.14923	-913.89001	370.01265	-1818.57640	3.09523	1.55162	6.15346	14.32489	2068.65281	28.31977	Sparidae	Dentex	spp		1	AD	Passing			
5	84	L037 (02).MP4	67330	R038 (02).MP4	66721	41.27790	1	28.15062	-582.10575	12.37179	-2761.79133	3.37191	1.35138	15.15955	13.69559	2822.49739	11.90273	Sparidae	Dentex	spp		1	AD	Passing			
