"unique_id","scientific","maxn","family","genus","species","campaignid","sample","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length","method","length","number"
"2022-05_PtCloates_stereo-BRUVS_32","Carangidae Carangoides fulvoguttatus",2,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","32",-22.7239,113.5552,20220522,"08:39:35",NA,NA,NA,78.3,"Henry Evans","Yes","Yes","BRUV",363.055,1
"2022-05_PtCloates_stereo-BRUVS_34","Carangidae Carangoides fulvoguttatus",3,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","34",-22.6928,113.5645,20220522,"14:38:27",NA,NA,NA,76.4,"Kaitlin McCloghry","Yes","Yes","BRUV",651.14019,1
"2022-05_PtCloates_stereo-BRUVS_34","Carangidae Carangoides fulvoguttatus",3,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","34",-22.6928,113.5645,20220522,"14:38:27",NA,NA,NA,76.4,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_34","Carangidae Carangoides fulvoguttatus",3,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","34",-22.6928,113.5645,20220522,"14:38:27",NA,NA,NA,76.4,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_35","Carangidae Carangoides fulvoguttatus",1,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","35",-22.6987,113.551,20220522,"12:46:10",NA,NA,NA,94.6,"Kaitlin McCloghry","Yes","Yes","BRUV",614.26525,1
"2022-05_PtCloates_stereo-BRUVS_36","Carangidae Carangoides fulvoguttatus",1,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","36",-22.7318,113.5477,20220520,"14:25:23",NA,NA,NA,83.2,"Henry Evans","Yes","Yes","BRUV",386.0277,1
"2022-05_PtCloates_stereo-BRUVS_37","Carangidae Carangoides fulvoguttatus",5,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","37",-22.7475,113.5445,20220520,"12:23:05",NA,NA,NA,81.3,"Kaitlin McCloghry","Yes","Yes","BRUV",876.44453,1
"2022-05_PtCloates_stereo-BRUVS_37","Carangidae Carangoides fulvoguttatus",5,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","37",-22.7475,113.5445,20220520,"12:23:05",NA,NA,NA,81.3,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_37","Carangidae Carangoides fulvoguttatus",5,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","37",-22.7475,113.5445,20220520,"12:23:05",NA,NA,NA,81.3,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_37","Carangidae Carangoides fulvoguttatus",5,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","37",-22.7475,113.5445,20220520,"12:23:05",NA,NA,NA,81.3,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_37","Carangidae Carangoides fulvoguttatus",5,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","37",-22.7475,113.5445,20220520,"12:23:05",NA,NA,NA,81.3,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_39","Carangidae Carangoides fulvoguttatus",1,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","39",-22.7105,113.5539,20220522,"10:35:24",NA,NA,NA,78.9,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_4","Carangidae Carangoides fulvoguttatus",2,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","4",-22.7337,113.5555,20220520,"14:40:43",NA,NA,NA,73.9,"Kaitlin McCloghry","Yes","Yes","BRUV",668.41918,1
"2022-05_PtCloates_stereo-BRUVS_4","Carangidae Carangoides fulvoguttatus",2,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","4",-22.7337,113.5555,20220520,"14:40:43",NA,NA,NA,73.9,"Kaitlin McCloghry","Yes","Yes","BRUV",710.2128,1
"2022-05_PtCloates_stereo-BRUVS_40","Carangidae Carangoides fulvoguttatus",1,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","40",-22.7522,113.5444,20220520,"11:58:07",NA,NA,NA,84.1,"Henry Evans","Yes","Yes","BRUV",789.70568,1
"2022-05_PtCloates_stereo-BRUVS_41","Carangidae Carangoides fulvoguttatus",1,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","41",-22.7154,113.5479,20220522,"10:21:59",NA,NA,NA,89.7,"Henry Evans","Yes","Yes","BRUV",569.15968,1
"2022-05_PtCloates_stereo-BRUVS_43","Carangidae Carangoides fulvoguttatus",6,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","43",-22.7328,113.5589,20220522,"08:03:30",NA,NA,NA,70.6,"Henry Evans","Yes","Yes","BRUV",397.04563,1
"2022-05_PtCloates_stereo-BRUVS_43","Carangidae Carangoides fulvoguttatus",6,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","43",-22.7328,113.5589,20220522,"08:03:30",NA,NA,NA,70.6,"Henry Evans","Yes","Yes","BRUV",281.78078,1
"2022-05_PtCloates_stereo-BRUVS_43","Carangidae Carangoides fulvoguttatus",6,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","43",-22.7328,113.5589,20220522,"08:03:30",NA,NA,NA,70.6,"Henry Evans","Yes","Yes","BRUV",662.3361,1
"2022-05_PtCloates_stereo-BRUVS_43","Carangidae Carangoides fulvoguttatus",6,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","43",-22.7328,113.5589,20220522,"08:03:30",NA,NA,NA,70.6,"Henry Evans","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_43","Carangidae Carangoides fulvoguttatus",6,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","43",-22.7328,113.5589,20220522,"08:03:30",NA,NA,NA,70.6,"Henry Evans","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_43","Carangidae Carangoides fulvoguttatus",6,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","43",-22.7328,113.5589,20220522,"08:03:30",NA,NA,NA,70.6,"Henry Evans","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_44","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","44",-22.7482,113.549,20220520,"12:17:32",NA,NA,NA,79.4,"Henry Evans","Yes","Yes","BRUV",749.68994,1
"2022-05_PtCloates_stereo-BRUVS_44","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","44",-22.7482,113.549,20220520,"12:17:32",NA,NA,NA,79.4,"Henry Evans","Yes","Yes","BRUV",755.21627,1
"2022-05_PtCloates_stereo-BRUVS_44","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","44",-22.7482,113.549,20220520,"12:17:32",NA,NA,NA,79.4,"Henry Evans","Yes","Yes","BRUV",755.43213,1
"2022-05_PtCloates_stereo-BRUVS_44","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","44",-22.7482,113.549,20220520,"12:17:32",NA,NA,NA,79.4,"Henry Evans","Yes","Yes","BRUV",786.25145,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",414.01722,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",406.69508,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",443.19729,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",417.11043,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",463.57857,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",488.65672,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",393.15195,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",425.89962,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",362.33289,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",352.38615,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",395.3096,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_45","Carangidae Carangoides fulvoguttatus",17,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","45",-22.7602,113.5432,20220520,"09:23:19",NA,NA,NA,81.8,"test video","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_46","Carangidae Carangoides fulvoguttatus",1,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","46",-22.693,113.5605,20220522,"14:30:54",NA,NA,NA,79.5,"Kaitlin McCloghry","Yes","Yes","BRUV",961.84716,1
"2022-05_PtCloates_stereo-BRUVS_5","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","5",-22.7218,113.5506,20220522,"08:50:54",NA,NA,NA,81.9,"Kaitlin McCloghry","Yes","Yes","BRUV",311.21084,1
"2022-05_PtCloates_stereo-BRUVS_5","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","5",-22.7218,113.5506,20220522,"08:50:54",NA,NA,NA,81.9,"Kaitlin McCloghry","Yes","Yes","BRUV",331.60772,1
"2022-05_PtCloates_stereo-BRUVS_5","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","5",-22.7218,113.5506,20220522,"08:50:54",NA,NA,NA,81.9,"Kaitlin McCloghry","Yes","Yes","BRUV",355.59611,1
"2022-05_PtCloates_stereo-BRUVS_5","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","5",-22.7218,113.5506,20220522,"08:50:54",NA,NA,NA,81.9,"Kaitlin McCloghry","Yes","Yes","BRUV",335.0816,1
"2022-05_PtCloates_stereo-BRUVS_52","Carangidae Carangoides fulvoguttatus",1,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","52",-22.7635,113.5348,20220520,"08:50:37",NA,NA,NA,91,"Molly Gerrans","Yes","Yes","BRUV",640.33014,1
"2022-05_PtCloates_stereo-BRUVS_54","Carangidae Carangoides fulvoguttatus",2,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","54",-22.7654,113.5392,20220520,"08:32:36",NA,NA,NA,83.1,"Molly Gerrans","Yes","Yes","BRUV",742.36171,1
"2022-05_PtCloates_stereo-BRUVS_54","Carangidae Carangoides fulvoguttatus",2,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","54",-22.7654,113.5392,20220520,"08:32:36",NA,NA,NA,83.1,"Molly Gerrans","Yes","Yes","BRUV",819.9868,1
"2022-05_PtCloates_stereo-BRUVS_59","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","59",-22.7437,113.5452,20220520,"12:37:35",NA,NA,NA,83.5,"Kaitlin McCloghry","Yes","Yes","BRUV",730.17209,1
"2022-05_PtCloates_stereo-BRUVS_59","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","59",-22.7437,113.5452,20220520,"12:37:35",NA,NA,NA,83.5,"Kaitlin McCloghry","Yes","Yes","BRUV",768.08375,1
"2022-05_PtCloates_stereo-BRUVS_59","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","59",-22.7437,113.5452,20220520,"12:37:35",NA,NA,NA,83.5,"Kaitlin McCloghry","Yes","Yes","BRUV",649.16846,1
"2022-05_PtCloates_stereo-BRUVS_59","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","59",-22.7437,113.5452,20220520,"12:37:35",NA,NA,NA,83.5,"Kaitlin McCloghry","Yes","Yes","BRUV",807.29818,1
"2022-05_PtCloates_stereo-BRUVS_6","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","6",-22.7459,113.5531,20220520,"12:30:12",NA,NA,NA,74.3,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_6","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","6",-22.7459,113.5531,20220520,"12:30:12",NA,NA,NA,74.3,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_6","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","6",-22.7459,113.5531,20220520,"12:30:12",NA,NA,NA,74.3,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_6","Carangidae Carangoides fulvoguttatus",4,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","6",-22.7459,113.5531,20220520,"12:30:12",NA,NA,NA,74.3,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_60","Carangidae Carangoides fulvoguttatus",7,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","60",-22.7516,113.5386,20220520,"12:05:02",NA,NA,NA,91,"Kaitlin McCloghry","Yes","Yes","BRUV",400.75355,1
"2022-05_PtCloates_stereo-BRUVS_60","Carangidae Carangoides fulvoguttatus",7,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","60",-22.7516,113.5386,20220520,"12:05:02",NA,NA,NA,91,"Kaitlin McCloghry","Yes","Yes","BRUV",404.06083,1
"2022-05_PtCloates_stereo-BRUVS_60","Carangidae Carangoides fulvoguttatus",7,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","60",-22.7516,113.5386,20220520,"12:05:02",NA,NA,NA,91,"Kaitlin McCloghry","Yes","Yes","BRUV",408.40817,1
"2022-05_PtCloates_stereo-BRUVS_60","Carangidae Carangoides fulvoguttatus",7,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","60",-22.7516,113.5386,20220520,"12:05:02",NA,NA,NA,91,"Kaitlin McCloghry","Yes","Yes","BRUV",334.94053,1
"2022-05_PtCloates_stereo-BRUVS_60","Carangidae Carangoides fulvoguttatus",7,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","60",-22.7516,113.5386,20220520,"12:05:02",NA,NA,NA,91,"Kaitlin McCloghry","Yes","Yes","BRUV",378.11776,1
"2022-05_PtCloates_stereo-BRUVS_60","Carangidae Carangoides fulvoguttatus",7,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","60",-22.7516,113.5386,20220520,"12:05:02",NA,NA,NA,91,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_60","Carangidae Carangoides fulvoguttatus",7,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","60",-22.7516,113.5386,20220520,"12:05:02",NA,NA,NA,91,"Kaitlin McCloghry","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_62","Carangidae Carangoides fulvoguttatus",2,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","62",-22.7375,113.542,20220520,"14:11:26",NA,NA,NA,90.1,"Henry Evans","Yes","Yes","BRUV",667.9967,1
"2022-05_PtCloates_stereo-BRUVS_62","Carangidae Carangoides fulvoguttatus",2,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","62",-22.7375,113.542,20220520,"14:11:26",NA,NA,NA,90.1,"Henry Evans","Yes","Yes","BRUV",645.87793,1
"2022-05_PtCloates_stereo-BRUVS_64","Carangidae Carangoides fulvoguttatus",2,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","64",-22.7343,113.5508,20220520,"14:30:16",NA,NA,NA,79.2,"Kaitlin McCloghry","Yes","Yes","BRUV",720.66831,1
"2022-05_PtCloates_stereo-BRUVS_64","Carangidae Carangoides fulvoguttatus",2,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","64",-22.7343,113.5508,20220520,"14:30:16",NA,NA,NA,79.2,"Kaitlin McCloghry","Yes","Yes","BRUV",739.16639,1
"2022-05_PtCloates_stereo-BRUVS_7","Carangidae Carangoides fulvoguttatus",1,"Carangidae","Carangoides","fulvoguttatus","2022-05_PtCloates_stereo-BRUVS","7",-22.7574,113.5382,20220520,"09:36:32",NA,NA,NA,89.3,"Kaitlin McCloghry","Yes","Yes","BRUV",848.8906,1
"2022-05_PtCloates_stereo-BRUVS_11","Carangidae Carangoides gymnostethus",2,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","11",-22.7274,113.5498,20220522,"08:18:17",NA,NA,NA,81,"Henry Evans","Yes","Yes","BRUV",547.62818,1
"2022-05_PtCloates_stereo-BRUVS_11","Carangidae Carangoides gymnostethus",2,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","11",-22.7274,113.5498,20220522,"08:18:17",NA,NA,NA,81,"Henry Evans","Yes","Yes","BRUV",NA,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",310.63439,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",345.94073,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",317.11322,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",337.35314,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",363.05384,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",338.65047,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",337.35723,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",319.8924,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",311.29034,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",330.25832,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",312.48573,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",354.30768,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",345.18193,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",329.96435,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",332.28821,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",331.69147,1
"2022-05_PtCloates_stereo-BRUVS_15","Carangidae Carangoides gymnostethus",24,"Carangidae","Carangoides","gymnostethus","2022-05_PtCloates_stereo-BRUVS","15",-22.6977,113.5561,20220522,"12:55:29",NA,NA,NA,83.9,"Kaitlin McCloghry","Yes","Yes","BRUV",346.02514,1
