"unique_id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Lutjanidae","Pristipomoides","sp1",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Malacanthidae","Malacanthus","brevirostris",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Malacanthidae","Malacanthus","latovittatus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Microdesmidae","Ptereleotris","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Monacanthidae","Aluterus","monoceros",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Monacanthidae","Unknown","na",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Mullidae","Mulloidichthys","flavolineatus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Mullidae","Parupeneus","cyclostomus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Mullidae","Parupeneus","heptacanthus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Mullidae","Parupeneus","spilurus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Mullidae","Unknown","na",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Mullidae","Unknown","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Mullidae","Upeneus","moluccensis",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Muraenidae","Gymnothorax","berndti",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Muraenidae","Gymnothorax","javanicus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Muraenidae","Gymnothorax","pseudothyrsoideus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Muraenidae","Gymnothorax","sp1",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Nemipteridae","Nemipterus","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Nemipteridae","Nemipterus","virgatus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Nemipteridae","Parascolopsis","akatamae",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Nemipteridae","Parascolopsis","inermis",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Nemipteridae","Pentapodus","nagasakiensis",236.64241,1,707.82889,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Nemipteridae","Pentapodus","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Nemipteridae","Pentapodus","vitta",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Nemipteridae","Unknown","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pinguipedidae","Parapercis","clathrata",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pinguipedidae","Parapercis","nebulosa",70.08282,1,1183.52375,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pinguipedidae","Parapercis","nebulosa",75.37882,1,1217.75478,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pinguipedidae","Parapercis","nebulosa",NA,1,1416.43755,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pinguipedidae","Parapercis","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pomacanthidae","Apolemichthys","trimaculatus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pomacanthidae","Chaetodontoplus","personifer",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pomacanthidae","Pomacanthus","imperator",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pomacanthidae","Pomacanthus","semicirculatus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Pteroidae","Pterois","antennata",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Rhinidae","Rhynchobatus","australiae",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Rhinobatidae","Rhinobatos","sainsburyi",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Scaridae","Scarus","ghobban",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Scaridae","Scarus","sp3",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Scombridae","Scomberomorus","commerson",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Scombridae","Scomberomorus","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Epinephelus","amblycephalus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Epinephelus","areolatus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Epinephelus","coioides",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Epinephelus","morrhua",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Epinephelus","multinotatus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Epinephelus","rankini",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Epinephelus","rivulatus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Epinephelus","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Epinephelus","tukula",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Plectropomus","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Pseudanthias","fasciata",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Serranidae","Variola","louti",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Sparidae","Argyrops","spinifer",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Sparidae","Chrysophrys","auratus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Sparidae","Dentex","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Sphyraenidae","Sphyraena","jello",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Sphyraenidae","Sphyraena","qenie",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Sphyraenidae","Sphyraena","spp",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Stegostomatidae","Stegostoma","fasciatum",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","SUS","SUS","sus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Synodontidae","Saurida","undosquamis",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Tetraodontidae","Arothron","stellatus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Tetraodontidae","Lagocephalus","lunaris",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Triakidae","Hemitriakis","falcata",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Triakidae","Mustelus","ravidus",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27","Triakidae","Mustelus","stevensi",NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_27","2021-05_PtCloates_BRUVS","27",NA,NA,NA,NA,0,NA,-22.7027,113.556,20210518,15:06:00,"Point Cloates","No-take","NA",77.8,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Acanthuridae","Naso","brachycentron",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Acanthuridae","Naso","fageni",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Acanthuridae","Naso","hexacanthus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Albulidae","Albula","argentea",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Apogonidae","Unknown","spp",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Balistidae","Abalistes","filamentosus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Balistidae","Abalistes","stellatus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Balistidae","Pseudobalistes","flavimarginatus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Balistidae","Pseudobalistes","fuscus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Balistidae","Sufflamen","fraenatum",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Balistidae","Xanthichthys","lineopunctatus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Carangoides","chrysophrys",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Carangoides","gymnostethus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Caranx","ignobilis",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Caranx","lugubris",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Caranx","sexfasciatus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",245.71899,1,2776.25703,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,2738.06621,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,4953.72854,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,3189.28726,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,3130.80023,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,2736.88649,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,2174.47637,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,3864.1028,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,2802.50579,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,4534.04086,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,3045.83121,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,3192.11921,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,3225.16269,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,3024.23027,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Decapterus","muroadsi",NA,1,2919.51699,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Gnathanodon","speciosus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Kaiwarinus","equula",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Platycaranx","chrysophrys",530.80075,1,3457.25423,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Platycaranx","chrysophrys",439.17619,1,3672.08167,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Platycaranx","chrysophrys",333.70802,1,4525.51122,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Seriola","sp1",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Seriola","spp",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Seriolina","nigrofasciata",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Unknown","sp10",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carangidae","Unknown","spp",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
"2021-05_PtCloates_BRUVS_3","2021-05_PtCloates_BRUVS","3","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-22.7087,113.5263,20210518,14:51:00,"Point Cloates","No-take","inNP.3",129,"NA","Yes","Yes"
