"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2021-05_PtCloates_BRUVS","9","L031 (05).MP4","52.55333","Tetraodontidae","Lagocephalus","lunaris",1,"-22.6962","113.5064","20210519","8:27","Point Cloates","No-take","inNP.9","207","Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS","9","L031 (04).MP4","43.47788","Triakidae","Mustelus","ravidus",1,"-22.6962","113.5064","20210519","8:27","Point Cloates","No-take","inNP.9","207","Gabby Cummins","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","1","Left_MAH00204.MP4","20.58556","Balistidae","Abalistes","filamentosus",3,"-22.7221","113.5447","20220522","10:03:24",NA,NA,NA,"93.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","1","Left_MAH00205.MP4","30.53912","Carangidae","Carangoides","fulvoguttatus",18,"-22.7221","113.5447","20220522","10:03:24",NA,NA,NA,"93.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","1","Left_MAH00206.MP4","56.55956","Carangidae","Decapterus","spp",4,"-22.7221","113.5447","20220522","10:03:24",NA,NA,NA,"93.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","1","Left_MAH00204.MP4","3.21238","Lethrinidae","Gymnocranius","sp1",2,"-22.7221","113.5447","20220522","10:03:24",NA,NA,NA,"93.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","1","Left_MAH00204.MP4","18.64724","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.7221","113.5447","20220522","10:03:24",NA,NA,NA,"93.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","1","Left_MAH00204.MP4","16.55682","Lutjanidae","Pristipomoides","sp1",9,"-22.7221","113.5447","20220522","10:03:24",NA,NA,NA,"93.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","1","Left_MAH00204.MP4","13.11393","Sparidae","Argyrops","spinifer",3,"-22.7221","113.5447","20220522","10:03:24",NA,NA,NA,"93.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","1","Left_MAH00204.MP4","0.52274","SUS","SUS","SUS",2,"-22.7221","113.5447","20220522","10:03:24",NA,NA,NA,"93.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","11","Left_MAH01234.MP4","55.36503","Carangidae","Carangoides","gymnostethus",2,"-22.7274","113.5498","20220522","08:18:17",NA,NA,NA,"81","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","11","Left_MAH01232.MP4","14.64658","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.7274","113.5498","20220522","08:18:17",NA,NA,NA,"81","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","11","Left_MAH01232.MP4","23.89526","Lethrinidae","Gymnocranius","sp1",6,"-22.7274","113.5498","20220522","08:18:17",NA,NA,NA,"81","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","11","Left_MAH01232.MP4","23.31941","Lethrinidae","Lethrinus","miniatus",3,"-22.7274","113.5498","20220522","08:18:17",NA,NA,NA,"81","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","11","Left_MAH01232.MP4","17.38681","Lethrinidae","Lethrinus","nebulosus",1,"-22.7274","113.5498","20220522","08:18:17",NA,NA,NA,"81","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","11","Left_MAH01232.MP4","18.39365","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.7274","113.5498","20220522","08:18:17",NA,NA,NA,"81","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","11","Left_MAH01233.MP4","36.25066","Sparidae","Argyrops","spinifer",1,"-22.7274","113.5498","20220522","08:18:17",NA,NA,NA,"81","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","11","Left_MAH01232.MP4","3.53770","SUS","SUS","SUS",2,"-22.7274","113.5498","20220522","08:18:17",NA,NA,NA,"81","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01219.MP4","26.85099","Balistidae","Abalistes","stellatus",1,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01219.MP4","18.28966","Carangidae","Carangoides","fulvoguttatus",1,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01220.MP4","29.22559","Carangidae","Seriola","dumerili",1,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01220.MP4","30.62921","Labridae","Suezichthys","cyanolaemus",1,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01220.MP4","36.68971","Lethrinidae","Gymnocranius","euanus",1,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01219.MP4","22.03868","Lethrinidae","Gymnocranius","sp1",1,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01219.MP4","14.06933","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01219.MP4","27.05230","Lutjanidae","Lutjanus","sebae",1,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01219.MP4","15.03863","Lutjanidae","Pristipomoides","sp1",4,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01219.MP4","6.86547","Nemipteridae","Pentapodus","nagasakiensis",8,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01218.MP4","3.62584","Pinguipedidae","Parapercis","nebulosa",1,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01220.MP4","35.11647","Sparidae","Argyrops","spinifer",2,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","12","Left_MAH01219.MP4","7.94655","SUS","SUS","SUS",2,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00241.MP4","8.72928","Carangidae","Carangoides","chrysophrys",6,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00240.MP4","4.45167","Carangidae","Decapterus","spp",2,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00241.MP4","22.60425","Cirrhitidae","Cirrhitichthys","aprinus",2,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00241.MP4","27.44964","Haemulidae","Diagramma","pictum",1,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00241.MP4","24.27703","Lethrinidae","Gymnocranius","euanus",1,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00242.MP4","47.45380","Lethrinidae","Gymnocranius","sp1",4,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00241.MP4","26.85405","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00241.MP4","9.31180","Lutjanidae","Lutjanus","sebae",1,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00242.MP4","30.73570","Lutjanidae","Pristipomoides","sp1",1,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","13","Left_MAH00241.MP4","10.33393","Sparidae","Argyrops","spinifer",1,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","14","Left_MAH00243.MP4","22.12738","Carangidae","Carangoides","chrysophrys",1,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","14","Left_MAH00243.MP4","4.52730","Echeneidae","Echeneis","naucrates",1,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","14","Left_MAH00243.MP4","24.29788","Lethrinidae","Gymnocranius","sp1",2,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","14","Left_MAH00245.MP4","50.80770","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","14","Left_MAH00243.MP4","4.52730","Lutjanidae","Pristipomoides","sp1",1,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","14","Left_MAH00244.MP4","43.56018","Sparidae","Argyrops","spinifer",1,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00245.MP4","54.98298","Carangidae","Carangoides","chrysophrys",1,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00243.MP4","14.03903","Carangidae","Carangoides","gymnostethus",24,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00243.MP4","14.00455","Carangidae","Gnathanodon","speciosus",1,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00245.MP4","54.78723","Carangidae","Seriola","dumerili",1,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00245.MP4","47.44184","Echeneidae","Echeneis","naucrates",1,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00245.MP4","51.14331","Lethrinidae","Gymnocranius","euanus",1,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00245.MP4","49.81004","Lethrinidae","Gymnocranius","sp1",3,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00245.MP4","43.37639","Lethrinidae","Lethrinus","miniatus",3,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00245.MP4","45.16067","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00244.MP4","30.68788","Lutjanidae","Aphareus","rutilans",1,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00245.MP4","52.16267","Lutjanidae","Pristipomoides","sp1",1,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00243.MP4","2.13463","Monacanthidae",NA,NA,1,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","15","Left_MAH00243.MP4","2.42214","Pinguipedidae","Parapercis","nebulosa",4,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00193.MP4","13.90361","Balistidae","Abalistes","filamentosus",1,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00194.MP4","26.10942","Carangidae","Carangoides","chrysophrys",1,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00193.MP4","23.06387","Carangidae","Carangoides","fulvoguttatus",2,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00193.MP4","21.49175","Carangidae","Carangoides","gymnostethus",4,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00193.MP4","21.88575","Carangidae","Decapterus","spp",11,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00193.MP4","7.94989","Echeneidae","Echeneis","naucrates",2,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00193.MP4","11.50510","Lethrinidae","Gymnocranius","sp1",3,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00193.MP4","13.86135","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00194.MP4","32.20968","Lutjanidae","Pristipomoides","sp1",7,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00193.MP4","9.66827","Rhynchobatidae","Rhynchobatus","laevis",1,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00194.MP4","45.30887","Sparidae","Argyrops","spinifer",2,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","16","Left_MAH00193.MP4","9.44082","Triakidae","Mustelus","stevensi",1,"-22.7406","113.5395","20220520","14:06:11",NA,NA,NA,"93.2","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01245.MP4","30.82941","Acanthuridae","Naso","fageni",3,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01244.MP4","14.16054","Carangidae","Carangoides","fulvoguttatus",1,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01244.MP4","9.97218","Cirrhitidae","Cirrhitichthys","aprinus",2,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01245.MP4","28.19678","Cirrhitidae","Paracirrhites","forsteri",5,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01244.MP4","1.64470","Lethrinidae","Gymnocranius","euanus",1,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01244.MP4","14.21642","Lethrinidae","Gymnocranius","sp1",1,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01244.MP4","13.93531","Lethrinidae","Lethrinus","miniatus",2,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01245.MP4","21.60575","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01246.MP4","55.59610","Mullidae","Upeneus","moluccensis",12,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01244.MP4","9.50116","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01244.MP4","2.27922","Pinguipedidae","Parapercis","nebulosa",1,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01246.MP4","41.66746","Scombridae","Scomberomorus","spp",1,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","17","Left_MAH01245.MP4","26.67860","SUS","SUS","SUS",28,"-22.7011","113.5532","20220522","12:45:32",NA,NA,NA,"86.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00238.MP4","40.35420","Carangidae","Carangoides","chrysophrys",3,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00237.MP4","16.20758","Carangidae","Carangoides","fulvoguttatus",1,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00237.MP4","38.30632","Carangidae","Decapterus","spp",12,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00236.MP4","5.76604","Labridae","Coris","caudimacula",1,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00238.MP4","45.83551","Lethrinidae","Gymnocranius","sp1",4,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00238.MP4","50.25270","Lethrinidae","Lethrinus","miniatus",2,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00237.MP4","36.44780","Lethrinidae","Lethrinus","nebulosus",2,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00236.MP4","12.54948","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00236.MP4","13.35918","Lutjanidae","Lutjanus","sebae",1,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00236.MP4","15.46128","Lutjanidae","Pristipomoides","sp1",6,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00236.MP4","7.03981","Nemipteridae","Pentapodus","nagasakiensis",4,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00236.MP4","0.00528","Pinguipedidae","Parapercis","nebulosa",1,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","18","Left_MAH00237.MP4","32.29004","Sparidae","Argyrops","spinifer",2,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00257.MP4","56.23813","Carangidae","Carangoides","chrysophrys",1,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00255.MP4","8.49321","Carangidae","Decapterus","spp",1,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00256.MP4","30.38730","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00257.MP4","49.07458","Chaetodontidae","Heniochus","acuminatus",3,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00255.MP4","20.63923","Lethrinidae","Gymnocranius","euanus",1,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00257.MP4","57.84723","Lethrinidae","Lethrinus","miniatus",3,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00256.MP4","40.72513","Lethrinidae","Lethrinus","rubrioperculatus",2,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00256.MP4","30.97261","Nemipteridae","Pentapodus","nagasakiensis",4,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00255.MP4","8.82103","Pinguipedidae","Parapercis","nebulosa",1,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00257.MP4","50.96814","Pomacanthidae","Pomacanthus","semicirculatus",2,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","19","Left_MAH00255.MP4","7.49610","Unknown","Unknown","Unknown",1,"-22.6847","113.5669","20220526","08:33:41",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","6.56684","Acanthuridae","Naso","fageni",20,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","12.92903","Balistidae","Pseudobalistes","fuscus",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","28.62693","Balistidae","Sufflamen","fraenatum",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","7.13212","Carangidae","Carangoides","chrysophrys",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","23.73454","Carangidae","Decapterus","spp",4,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","10.73795","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","1.31910","Chaetodontidae","Heniochus","acuminatus",2,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","1.09053","Cirrhitidae","Paracirrhites","forsteri",2,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","3.01079","Haemulidae","Diagramma","pictum",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
