"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_BOSS.npz6.18","2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",76.00251,958.29209,-28.0837,113.5038,20210513,11:02:11,"NPZ6","No-take","npz6.18",50,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.18","2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",57.90739,1559.82045,-28.0837,113.5038,20210513,11:02:11,"NPZ6","No-take","npz6.18",50,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.18","2021-05_Abrolhos_BOSS","npz6.18","Scaridae","Scarus","chameleon",282.93034,2291.95853,-28.0837,113.5038,20210513,11:02:11,"NPZ6","No-take","npz6.18",50,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.18","2021-05_Abrolhos_BOSS","npz6.18","Scaridae","Scarus","chameleon",239.82033,2634.52671,-28.0837,113.5038,20210513,11:02:11,"NPZ6","No-take","npz6.18",50,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.18","2021-05_Abrolhos_BOSS","npz6.18","Scaridae","Scarus","sp3",200.13888,2285.03619,-28.0837,113.5038,20210513,11:02:11,"NPZ6","No-take","npz6.18",50,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.18","2021-05_Abrolhos_BOSS","npz6.18","Scaridae","Scarus","sp3",147.64184,2349.49781,-28.0837,113.5038,20210513,11:02:11,"NPZ6","No-take","npz6.18",50,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Chaetodontidae","Chaetodon","assarius",65.71823,1384.93698,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Chaetodontidae","Chaetodon","assarius",58.40717,1157.10252,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Chaetodontidae","Chaetodon","assarius",71.61457,1142.9386,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Chaetodontidae","Chaetodon","assarius",60.51051,1106.60025,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Austrolabrus","maculatus",90.74074,1600.58018,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Austrolabrus","maculatus",94.88888,1428.62595,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Austrolabrus","maculatus",68.51974,1539.13071,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Choerodon","rubescens",270.67114,1549.20394,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Choerodon","rubescens",161.37269,2218.67265,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",289.43708,2291.24893,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",221.16106,2343.90561,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",120.07866,1495.82179,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",104.61518,1677.35807,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",115.66475,1287.17413,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",145.6669,2571.69643,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",119.97059,1454.66301,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",198.59989,1229.332,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",109.03176,2140.35922,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",101.0698,3135.25403,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",92.38012,2830.5942,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",110.29177,3062.52373,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",123.33529,1243.8971,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",114.39587,1723.05985,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",110.99641,2696.24184,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",126.39821,3035.70322,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",105.24583,2293.49035,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",114.45418,1800.98485,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",123.32276,1986.71056,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",103.62229,1683.93785,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",112.96791,2367.43779,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",132.45466,2050.4336,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",133.76972,1818.89908,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",108.38192,2604.89459,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",109.7713,2311.65714,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",115.01674,1910.60215,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",140.16439,2389.23517,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Mullidae","Parupeneus","spilurus",93.51116,1937.49701,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Nemipteridae","Pentapodus","nagasakiensis",121.75393,1467.84441,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Nemipteridae","Pentapodus","nagasakiensis",146.03247,2216.79051,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Nemipteridae","Pentapodus","nagasakiensis",168.50155,1114.34212,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.19","2021-05_Abrolhos_BOSS","npz6.19","Pomacentridae","Chromis","spp",88.93135,1881.97947,-28.0463,113.5314,20210511,10:55:30,"NPZ6","No-take","npz6.19",48.1,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Pomacanthidae","Apolemichthys","trimaculatus",184.95342,2758.18352,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",162.2707,1870.89836,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",146.67134,1538.53188,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",174.319,2020.2112,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",152.27393,2254.56439,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",151.39652,1694.39155,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",147.72773,1814.8916,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",150.94596,1877.8179,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",199.26652,2002.45088,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",148.3502,1903.03525,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",144.67254,1598.05737,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",186.74261,1297.79977,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",168.76731,2286.21908,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",156.15547,1510.50341,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",150.50731,1814.18514,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",160.85824,2059.32896,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",158.6049,1816.52844,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",149.47331,1653.95648,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.2","2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",149.48741,2259.77441,-28.0862,113.3863,20210513,13:26:50,"NPZ6","No-take","npz6.2",92,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Labridae","Suezichthys","cyanolaemus",80.22915,1476.39497,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",50.40822,1419.92943,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",56.18228,1208.60279,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",67.9951,1295.08852,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",55.80067,1410.64979,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",54.82319,1131.4948,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",58.99897,1126.03429,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",47.28134,1151.23732,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",51.39543,960.71229,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",59.84756,1161.24743,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",58.04712,1046.05324,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",89.29059,1066.34609,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",57.6484,1179.75878,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",49.32457,1110.86678,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",58.58102,1139.77809,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",51.03468,1488.04759,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",52.45609,1626.82064,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",67.66276,1060.65205,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",61.34776,919.12092,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",53.7105,1238.52323,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",60.46802,1361.85911,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",61.09238,1454.74622,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",56.731,1723.44012,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",53.52342,1568.82925,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",47.6348,1086.07432,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",78.83918,1114.84565,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",54.39587,1562.51569,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",81.70759,1515.47949,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",51.57237,1033.4494,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",47.72863,1125.84677,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",53.44565,1190.41686,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",64.55676,1186.56794,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",56.40399,1414.31556,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",56.80161,1312.84071,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",48.36367,1268.92735,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",59.23238,1193.14968,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",55.22207,1261.28363,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",60.84421,1156.85233,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",54.08352,1321.72147,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",53.74747,1143.65226,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",58.77937,1232.71398,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",51.40108,1270.38737,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
"2021-05_Abrolhos_BOSS.npz6.20","2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",52.89633,1158.41301,-28.0462,113.4413,20210511,13:09:55,"NPZ6","No-take","npz6.20",51,"Claude","Y","Y"
