"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz6.26","2021-05_Abrolhos_stereo-BRUVs","npz6.26","Sparidae","Chrysophrys","auratus",411.14198,1697.59707,-28.0937,113.4563,20210512,08:43:00,"NPZ6","No-take","npz6.29",33.7,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.26","2021-05_Abrolhos_stereo-BRUVs","npz6.26","Sparidae","Chrysophrys","auratus",392.79292,1064.10597,-28.0937,113.4563,20210512,08:43:00,"NPZ6","No-take","npz6.29",33.7,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Carangidae","Seriola","hippos",937.32267,2216.02144,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Labridae","Choerodon","rubescens",384.58469,2081.1137,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",501.68234,1467.64476,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",303.77395,1197.58515,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",405.6315,1272.11308,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",378.49834,1340.76949,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",284.14,1174.88553,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","miniatus",380.47538,1436.4294,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","nebulosus",725.27485,1097.08807,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","nebulosus",656.57803,1803.38229,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.27","2021-05_Abrolhos_stereo-BRUVs","npz6.27","Lethrinidae","Lethrinus","nebulosus",663.63219,1419.62709,-28.0562,113.4464,20210512,09:21:00,"NPZ6","No-take","npz6.30",39,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.28","2021-05_Abrolhos_stereo-BRUVs","npz6.28","Triakidae","Mustelus","spp",707.39895,1350.8778,-28.1237,113.3663,20210512,14:45:00,"NPZ6","Fished","out6.1",149,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Carangidae","Seriola","hippos",639.00148,2201.62386,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Choerodon","rubescens",418.81086,2404.82983,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","miniatus",413.27859,1240.99286,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",631.18795,999.89609,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",571.17483,1196.93882,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Serranidae","Epinephelus","rivulatus",265.70951,1664.5147,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",439.53165,816.18901,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",348.41815,1792.18263,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",472.38178,1496.64554,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",488.43062,1013.68096,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",357.45173,1557.2011,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",327.8511,1305.94022,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",320.68717,1626.48087,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",394.84071,1458.59866,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Carangidae","Seriola","hippos",561.44626,1640.7943,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Carcharhinidae","Carcharhinus","plumbeus",909.80678,1618.43232,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Bodianus","solatus",350.64371,2881.2785,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",182.06122,1681.12519,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",134.61961,1813.82164,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",187.70427,1790.11598,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",212.97957,1368.40375,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",137.25336,1881.40332,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",155.88169,1841.45998,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","miniatus",526.22271,1560.95475,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","miniatus",420.63666,1771.41759,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","nebulosus",587.61143,1542.42887,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","nebulosus",546.28104,1419.50563,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Nemipteridae","Pentapodus","nagasakiensis",156.96267,1169.5637,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Nemipteridae","Pentapodus","spp",68.48464,910.24489,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Pinguipedidae","Parapercis","nebulosa",90.07812,2018.68572,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Serranidae","Epinephelus","rivulatus",267.81472,1746.64876,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",387.93766,1407.7827,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",289.02218,1244.45031,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",352.35497,1046.27834,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",347.60052,1722.2863,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",372.04727,1432.58152,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",338.54933,1660.8567,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",353.94789,1243.1108,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",520.51751,1113.3055,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",431.36359,1268.94942,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",317.65758,1263.47644,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",381.14257,1469.81013,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",354.6237,1385.65723,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",365.16709,1674.16033,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",441.12149,1177.34759,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.4","2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",510.92299,1208.86742,-28.0814,113.3988,20210512,10:57:00,"NPZ6","No-take","npz6.4",67.5,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.5","2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Choerodon","rubescens",416.00359,2323.23471,-28.0636,113.3935,20210512,10:50:00,"NPZ6","No-take","npz6.5",65.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.5","2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Choerodon","rubescens",306.31041,2769.59791,-28.0636,113.3935,20210512,10:50:00,"NPZ6","No-take","npz6.5",65.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.5","2021-05_Abrolhos_stereo-BRUVs","npz6.5","Lethrinidae","Lethrinus","nebulosus",534.90751,1526.299,-28.0636,113.3935,20210512,10:50:00,"NPZ6","No-take","npz6.5",65.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.5","2021-05_Abrolhos_stereo-BRUVs","npz6.5","Lethrinidae","Lethrinus","nebulosus",589.76914,2876.30134,-28.0636,113.3935,20210512,10:50:00,"NPZ6","No-take","npz6.5",65.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.5","2021-05_Abrolhos_stereo-BRUVs","npz6.5","Sparidae","Chrysophrys","auratus",524.01706,1507.99549,-28.0636,113.3935,20210512,10:50:00,"NPZ6","No-take","npz6.5",65.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.5","2021-05_Abrolhos_stereo-BRUVs","npz6.5","Sparidae","Chrysophrys","auratus",451.67371,2485.28894,-28.0636,113.3935,20210512,10:50:00,"NPZ6","No-take","npz6.5",65.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.5","2021-05_Abrolhos_stereo-BRUVs","npz6.5","Sparidae","Chrysophrys","auratus",505.88124,1848.38833,-28.0636,113.3935,20210512,10:50:00,"NPZ6","No-take","npz6.5",65.8,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Carangidae","Seriola","hippos",866.70427,1664.37116,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Haemulidae","Diagramma","pictum labiosum",507.025,2210.99943,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Choerodon","rubescens",398.09802,4071.59463,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",441.42577,3980.94655,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",429.51379,1406.35536,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",359.75067,2829.74094,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",332.40739,1392.26478,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",481.73013,1851.09401,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",376.10889,1366.36873,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",338.49525,1808.37861,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",443.71013,1451.72069,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",457.45759,1352.11543,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",479.76219,2302.06792,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.6","2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","nebulosus",581.84305,1639.39679,-28.0837,113.4439,20210512,09:04:00,"NPZ6","No-take","npz6.6",55.1,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.8","2021-05_Abrolhos_stereo-BRUVs","npz6.8","Carcharhinidae","Carcharhinus","spp",588.73446,1153.09475,-28.0688,113.3413,20210512,11:45:00,"NPZ6","No-take","npz6.8",154,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.8","2021-05_Abrolhos_stereo-BRUVs","npz6.8","Sphyrnidae","Sphyrna","lewini",1415.52164,2816.51463,-28.0688,113.3413,20210512,11:45:00,"NPZ6","No-take","npz6.8",154,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Lethrinidae","Lethrinus","miniatus",395.80715,1102.13758,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Lethrinidae","Lethrinus","nebulosus",485.58074,1645.72328,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",335.465,909.44304,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",469.70334,984.06875,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",388.27761,1216.80332,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",382.6499,1287.42576,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",391.08249,1871.76217,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",405.80423,1275.49978,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",415.17258,1508.9369,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",415.44011,1384.43939,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",412.15771,1184.32845,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",353.66438,1236.30592,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.9","2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",327.60168,1070.98569,-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41","2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Carangidae","Seriola","dumerili",650.77287,2245.57106,-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41","2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Carangidae","Seriola","hippos",868.26922,3767.1113,-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41","2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Carangidae","Seriola","hippos",969.63202,4568.86684,-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Y","Y"
