"campaignid","sample","family","genus","species","length","number","range"
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",68.13413,1,1227.23533
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",79.22089,1,1005.51389
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",89.059,1,1272.6965
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",79.52934,1,948.31261
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",91.2361,1,1271.88512
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",69.14946,1,1131.36318
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",79.03788,1,882.5171
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",76.59246,1,1060.70158
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",72.61563,1,962.753
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",78.91159,1,1301.12385
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",77.66575,1,798.50761
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",69.49072,1,1239.40317
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",72.10203,1,1546.33912
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",76.12277,1,1289.92453
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",71.54714,1,1172.28818
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",63.998,1,1014.18104
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",73.30097,1,1277.76375
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",81.39,1,1767.16831
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",70.5656,1,1088.81569
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",76.00251,1,958.29209
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",57.90739,1,1559.82045
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Coris","auricularis",96.80258,1,1810.20823
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Coris","auricularis",122.02878,1,2396.40351
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Coris","auricularis",104.38983,1,1929.92863
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Coris","auricularis",191.94888,1,2247.46223
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Coris","auricularis",137.61714,1,1922.57989
"2021-05_Abrolhos_BOSS","npz6.18","Mullidae","Parupeneus","spilurus",152.31714,1,1992.89177
"2021-05_Abrolhos_BOSS","npz6.18","Mullidae","Parupeneus","spilurus",91.11363,1,2021.03696
"2021-05_Abrolhos_BOSS","npz6.18","Mullidae","Parupeneus","spilurus",82.55299,1,2019.50833
"2021-05_Abrolhos_BOSS","npz6.18","Mullidae","Parupeneus","spilurus",81.62617,1,2001.29524
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Coris","auricularis",258.44663,1,2691.33972
"2021-05_Abrolhos_BOSS","npz6.18","Pempherididae","Pempheris","klunzingeri",127.39847,1,1907.04376
"2021-05_Abrolhos_BOSS","npz6.18","Pempherididae","Pempheris","klunzingeri",78.98568,1,1868.95921
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Unknown","spp",100.07091,1,2678.56044
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Choerodon","rubescens",176.49684,1,2190.58202
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Choerodon","rubescens",238.27549,1,2150.64516
"2021-05_Abrolhos_BOSS","npz6.47","Labridae","Unknown","spp",75.72383,1,1864.27105
"2021-05_Abrolhos_BOSS","npz6.47","Labridae","Coris","auricularis",153.44506,1,2244.5082
"2021-05_Abrolhos_BOSS","npz6.47","Labridae","Coris","auricularis",163.91581,1,1806.51937
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Coris","auricularis",100.02428,1,864.30565
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Coris","auricularis",122.54798,1,1728.60289
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Coris","auricularis",111.75102,1,1870.21177
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Coris","auricularis",83.55751,1,1763.01475
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Coris","auricularis",113.68129,1,1695.87781
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Suezichthys","cyanolaemus",96.42204,1,1386.24054
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Austrolabrus","maculatus",91.57127,1,1468.14991
"2021-05_Abrolhos_BOSS","npz6.49","Lethrinidae","Lethrinus","miniatus",484.75237,1,1942.04655
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Suezichthys","cyanolaemus",54.54954,1,1115.39541
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",76.98396,1,1225.1018
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",46.07923,1,1105.91351
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",52.00383,1,1134.30934
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",56.43243,1,911.06176
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",47.78078,1,1277.81257
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",62.47327,1,1183.29647
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",50.79797,1,1098.15059
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",71.76367,1,1886.01679
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",75.78369,1,1123.18982
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",44.63547,1,749.05229
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",64.76026,1,1463.31319
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",57.16138,1,996.92743
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",66.81292,1,680.59594
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",42.93703,1,772.64853
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",57.22021,1,1822.11667
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",54.25202,1,703.45162
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",53.52297,1,1408.67156
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",51.64832,1,1298.53586
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",64.5213,1,1281.98775
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",50.4184,1,825.89916
"2021-05_Abrolhos_BOSS","npz6.38","Mullidae","Parupeneus","spilurus",130.84882,1,1135.61009
"2021-05_Abrolhos_BOSS","npz6.38","Mullidae","Parupeneus","spilurus",94.49004,1,1130.31549
"2021-05_Abrolhos_BOSS","npz6.38","Mullidae","Parupeneus","spilurus",86.45086,1,990.38272
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Anampses","geographicus",106.891,1,3247.21077
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Suezichthys","cyanolaemus",90.3786,1,1164.56189
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Suezichthys","cyanolaemus",110.37851,1,896.78896
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Suezichthys","cyanolaemus",70.31137,1,1147.42734
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","caudimacula",122.60445,1,1591.29157
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","caudimacula",103.19736,1,1952.44527
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","caudimacula",117.18847,1,1049.41791
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",179.31277,1,2000.58114
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",165.44132,1,2343.58685
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",114.51008,1,1294.08962
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",127.04414,1,2414.41133
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",74.61052,1,900.64611
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",72.46597,1,979.5362
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",56.93787,1,969.38815
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",103.97657,1,1627.38813
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",164.64904,1,1107.00892
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",91.05345,1,933.39803
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",76.30017,1,909.8929
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",116.19974,1,1604.63897
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",136.88138,1,1810.21605
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",168.58792,1,3021.29966
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",131.55343,1,2087.86971
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Choerodon","rubescens",315.10994,1,2962.35009
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Choerodon","rubescens",269.90601,1,1620.0137
"2021-05_Abrolhos_BOSS","npz6.38","Lethrinidae","Lethrinus","miniatus",450.3001,1,3676.02871
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",67.33353,1,1584.79832
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",48.11589,1,921.34761
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",85.38668,1,1806.30993
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",58.32208,1,1693.14694
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",63.76049,1,848.44536
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",59.33358,1,2054.89353
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",54.62364,1,781.54573
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",59.14791,1,760.88369
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",56.21745,1,750.70926
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",49.71519,1,823.7004
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",40.83655,1,694.87608
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",68.91702,1,1071.47141
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",65.94423,1,1565.10075
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",60.7408,1,792.81295
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",51.14012,1,866.23365
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",138.04309,1,2244.26691
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",63.39237,1,1931.37063
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",157.63974,1,2138.61622
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",55.02288,1,1513.18691
"2021-05_Abrolhos_BOSS","npz6.39","Lethrinidae","Lethrinus","miniatus",443.03861,1,4894.62801
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",63.92576,1,1312.67921
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",69.05126,1,1295.8863
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",109.81746,1,1827.21109
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",61.81004,1,1244.04602
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",67.53084,1,1969.4445
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",58.86644,1,1665.46539
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",70.19972,1,1470.65933
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",128.31231,1,2264.4759
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",78.8425,1,1544.32978
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",77.95224,1,1117.09826
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",61.72796,1,1248.53722
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",72.64262,1,1048.99397
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",77.06793,1,1434.68611
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",61.11228,1,967.67405
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",55.16354,1,1190.67764
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",254.6508,1,1545.17484
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",121.25804,1,1228.06223
"2021-05_Abrolhos_BOSS","npz6.39","Mullidae","Parupeneus","spilurus",77.74151,1,940.22364
"2021-05_Abrolhos_BOSS","npz6.39","Mullidae","Parupeneus","spilurus",276.9154,1,1923.42774
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Anampses","geographicus",72.9402,1,1701.35459
"2021-05_Abrolhos_BOSS","npz6.39","Mullidae","Parupeneus","spilurus",247.0801,1,2430.69451
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Choerodon","rubescens",186.35502,1,1584.28277
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Suezichthys","cyanolaemus",100.51995,1,1458.85778
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Coris","auricularis",125.67167,1,1470.03069
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Coris","auricularis",118.78408,1,896.12585
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Coris","auricularis",123.33277,1,1081.16648
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Coris","auricularis",91.97021,1,1294.03549
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Coris","auricularis",191.5206,1,3170.21655
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Coris","auricularis",93.75964,1,877.9986
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Coris","auricularis",124.9777,1,1498.69389
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Austrolabrus","maculatus",52.77729,1,1516.38582
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Austrolabrus","maculatus",80.67796,1,1455.42028
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Coris","auricularis",175.35485,1,3325.41658
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Choerodon","rubescens",252.18795,1,1869.74961
"2021-05_Abrolhos_BOSS","npz6.28","Labridae","Coris","auricularis",106.77445,1,1972.46472
"2021-05_Abrolhos_BOSS","npz6.28","Labridae","Coris","auricularis",97.64749,1,1756.57563
"2021-05_Abrolhos_BOSS","npz6.28","Labridae","Coris","auricularis",117.55323,1,2716.29538
"2021-05_Abrolhos_BOSS","npz6.28","Labridae","Suezichthys","cyanolaemus",74.50068,1,1291.48778
"2021-05_Abrolhos_BOSS","npz6.43","Sparidae","Chrysophrys","auratus",422.45612,1,3195.96146
"2021-05_Abrolhos_BOSS","npz6.43","Pomacanthidae","Chaetodontoplus","personifer",325.29286,1,3911.96967
"2021-05_Abrolhos_BOSS","npz6.43","Pomacanthidae","Chaetodontoplus","personifer",253.83683,1,3296.00488
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",85.21548,1,1115.27324
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",210.27462,1,1462.34967
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",125.92152,1,1619.29138
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",111.62539,1,1223.60415
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",68.92448,1,1712.42263
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",179.71,1,1132.22284
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",104.70776,1,1686.56719
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",151.6334,1,1677.64394
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",120.79522,1,1738.46824
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",114.51626,1,1780.07372
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",84.21946,1,1000.20575
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",61.1349,1,533.68003
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",88.50696,1,1146.15323
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",62.91774,1,841.33932
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",88.07274,1,1143.56965
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",59.02576,1,878.12797
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",58.62362,1,1413.70185
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",70.56395,1,1252.17969
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",80.49822,1,1340.21707
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",61.72508,1,1694.07539
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",58.95043,1,1388.75113
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",78.43865,1,1665.90235
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",49.80026,1,1430.82058
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Suezichthys","cyanolaemus",97.77514,1,1180.64684
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Suezichthys","cyanolaemus",83.87743,1,1153.40463
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Suezichthys","cyanolaemus",48.77056,1,1084.30377
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",162.2707,1,1870.89836
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",146.67134,1,1538.53188
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",174.319,1,2020.2112
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",152.27393,1,2254.56439
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",151.39652,1,1694.39155
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",147.72773,1,1814.8916
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",150.94596,1,1877.8179
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",199.26652,1,2002.45088
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",148.3502,1,1903.03525
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",144.67254,1,1598.05737
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",186.74261,1,1297.79977
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",168.76731,1,2286.21908
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",156.15547,1,1510.50341
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",150.50731,1,1814.18514
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",160.85824,1,2059.32896
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",158.6049,1,1816.52844
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",149.47331,1,1653.95648
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",149.48741,1,2259.77441
"2021-05_Abrolhos_BOSS","npz6.2","Pomacanthidae","Apolemichthys","trimaculatus",184.95342,1,2758.18352
"2021-05_Abrolhos_BOSS","npz9.19","Lethrinidae","Lethrinus","miniatus",431.01716,1,2518.18937
"2021-05_Abrolhos_BOSS","npz9.47","Lethrinidae","Lethrinus","miniatus",501.50575,1,1521.56942
"2021-05_Abrolhos_BOSS","npz9.49","Lethrinidae","Lethrinus","miniatus",312.86448,1,3166.94774
"2021-05_Abrolhos_BOSS","npz9.49","Lethrinidae","Lethrinus","miniatus",468.27128,1,2018.68276
"2021-05_Abrolhos_BOSS","npz9.49","Lethrinidae","Lethrinus","miniatus",507.01331,1,3035.64761
"2021-05_Abrolhos_BOSS","npz9.45","Labridae","Coris","auricularis",202.15284,1,2293.29777
"2021-05_Abrolhos_BOSS","npz9.43","Lethrinidae","Lethrinus","miniatus",559.45969,1,2783.86724
"2021-05_Abrolhos_BOSS","npz9.43","Monacanthidae","Eubalichthys","caeruleoguttatus",433.35301,1,3613.68294
"2021-05_Abrolhos_BOSS","npz9.43","Pomacanthidae","Chaetodontoplus","personifer",235.73094,1,1858.21462
"2021-05_Abrolhos_BOSS","npz9.43","Serranidae","Caprodon","schlegelii",191.00397,1,1830.81485
"2021-05_Abrolhos_BOSS","npz9.43","Serranidae","Caprodon","schlegelii",213.7661,1,3522.07646
"2021-05_Abrolhos_BOSS","npz9.43","Serranidae","Caprodon","schlegelii",207.76956,1,1600.12591
"2021-05_Abrolhos_BOSS","npz9.43","Serranidae","Caprodon","schlegelii",215.64023,1,1591.38615
"2021-05_Abrolhos_BOSS","npz9.43","Serranidae","Caprodon","schlegelii",192.02367,1,2243.12645
"2021-05_Abrolhos_BOSS","npz9.43","Serranidae","Caprodon","schlegelii",189.53172,1,3111.51284
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",104.56112,1,2526.26149
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",129.18342,1,2010.78534
"2021-05_Abrolhos_BOSS","npz9.43","Serranidae","Caprodon","schlegelii",181.79077,1,1739.22603
"2021-05_Abrolhos_BOSS","npz9.43","Serranidae","Caprodon","schlegelii",189.69998,1,3185.44891
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",115.90732,1,2173.92251
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",120.59511,1,2793.70263
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",130.81224,1,1682.8133
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",137.42117,1,1642.20657
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",124.88366,1,1717.74022
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",150.40839,1,2337.16582
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",107.1773,1,2197.59551
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",140.0558,1,2739.96112
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",112.00979,1,1716.21652
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",146.49864,1,2144.38457
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",133.99933,1,2339.07744
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",109.34294,1,2008.40271
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",117.59742,1,1888.93338
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",143.36516,1,3260.15596
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",157.14743,1,2845.27114
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",132.18617,1,1293.97868
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",126.09261,1,1892.92739
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",159.62981,1,2667.65105
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",145.44881,1,2618.9302
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",150.81483,1,1983.28793
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",134.40992,1,2496.62063
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",159.13292,1,3022.03371
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",125.56061,1,2422.35102
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",141.6885,1,2195.16764
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",137.33006,1,2473.77555
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",128.94139,1,2583.04565
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",139.75208,1,2574.67646
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",150.46684,1,1575.37608
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",134.08405,1,1983.59266
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",89.40467,1,1254.55448
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",106.24684,1,2232.16579
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",109.41206,1,1952.93886
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",131.81017,1,1631.48255
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",124.56759,1,2551.81548
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",111.97693,1,1195.90179
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",128.7307,1,1999.76417
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",145.15743,1,1651.42479
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",139.01397,1,3122.41859
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",133.23488,1,2017.4301
