OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0072.mp4	10349	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0073.mp4	10150	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0074.mp4	10291	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0075.mp4	10418	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0076.mp4	10168	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0077.mp4	10085	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0078.mp4	10453	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0079.mp4	10354	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0080.mp4	10051	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0081.mp4	10164	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0082.mp4	10402	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0083.mp4	10493	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0084.mp4	10137	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0085.mp4	10088	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0086.mp4	10367	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0087.mp4	10424	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0088.mp4	10208	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0089.mp4	10004	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0090.mp4	10185	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0091.mp4	10313	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0092.mp4	10286	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0093.mp4	10059	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0094.mp4	10236	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0095.mp4	10284	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0096.mp4	10225	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0097.mp4	10228	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0098.mp4	10454	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0099.mp4	10245	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0100.mp4	10030	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0101.mp4	10186	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0102.mp4	10191	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0103.mp4	10176	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0104.mp4	10268	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0105.mp4	10340	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0106.mp4	10040	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0107.mp4	10169	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0108.mp4	10375	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0109.mp4	10171	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0110.mp4	10108	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0111.mp4	10352	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0112.mp4	10332	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0113.mp4	10029	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0114.mp4	10197	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0115.mp4	10419	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0116.mp4	10305	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0117.mp4	9995	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0118.mp4	10037	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0119.mp4	10334	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0120.mp4	10304	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0121.mp4	10200	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0122.mp4	10139	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0123.mp4	10092	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0124.mp4	10272	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0125.mp4	10325	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0126.mp4	10069	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0127.mp4	10032	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0128.mp4	10142	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0129.mp4	10086	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0130.mp4	10226	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0131.mp4	10220	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0132.mp4	10120	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0133.mp4	10227	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0134.mp4	10265	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0135.mp4	10162	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0136.mp4	10210	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0137.mp4	10215	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0138.mp4	10055	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0139.mp4	10208	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0140.mp4	10391	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0141.mp4	10120	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0142.mp4	10229	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0143.mp4	10287	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0144.mp4	10199	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0145.mp4	10199	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0146.mp4	10244	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0147.mp4	10062	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0148.mp4	10129	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0149.mp4	10237	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0150.mp4	10301	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0151.mp4	10018	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0152.mp4	10044	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0153.mp4	10013	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0154.mp4	9978	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0155.mp4	10261	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0156.mp4	10365	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0157.mp4	10203	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0158.mp4	10207	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0159.mp4	10408	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0160.mp4	10384	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0161.mp4	10108	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0162.mp4	10083	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0163.mp4	10379	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0164.mp4	10468	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0165.mp4	10182	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0166.mp4	10019	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0167.mp4	10383	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0168.mp4	10445	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0169.mp4	10067	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0170.mp4	10058	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0171.mp4	10129	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0172.mp4	10404	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0173.mp4	10398	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0174.mp4	10043	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0175.mp4	10155	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0176.mp4	10426	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0177.mp4	10399	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0178.mp4	10293	59.94006
20210308_0735-1537	0	0	0.00000	0	20210308_0735-1537_TOP_0179.mp4	2891	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0001_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0002_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0003_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0004_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0005_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0006_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0007_0001.mp4	71929	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0008_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0009_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0010_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0011_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0012_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0013_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0014_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0015_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0016_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0017_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0018_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0019_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0020_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0021_0001.mp4	71929	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0022_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0023_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0024_0001.mp4	71928	59.94006
20210309_0735-1530	0	0	0.00000	0	20210309_0735-1530_TOP_0025_0001.mp4	43622	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0001.mp4	38463	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0002.mp4	38289	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0003.mp4	37893	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0004.mp4	37967	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0005.mp4	38137	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0006.mp4	38339	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0007.mp4	38305	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0008.mp4	37815	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0009.mp4	37841	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0010.mp4	38088	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0011.mp4	37663	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0012.mp4	37751	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0013.mp4	37747	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0014.mp4	38075	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0015.mp4	37994	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0016.mp4	37889	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0017.mp4	38050	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0018.mp4	38296	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0019.mp4	37915	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0020.mp4	38086	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0021.mp4	37952	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0022.mp4	37970	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0023.mp4	38074	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0024.mp4	37989	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0025.mp4	37944	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0026.mp4	38120	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0027.mp4	37755	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0028.mp4	37732	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0029.mp4	38107	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0030.mp4	37915	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0031.mp4	38059	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0032.mp4	38177	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0033.mp4	38289	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0034.mp4	38154	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0035.mp4	38229	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0036.mp4	38085	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0037.mp4	38160	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0038.mp4	38152	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0039.mp4	38226	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0040.mp4	38056	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0041.mp4	38278	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0042.mp4	38188	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0043.mp4	38169	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0044.mp4	38145	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0045.mp4	38370	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0046.mp4	38388	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0047.mp4	38165	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0048.mp4	38290	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0049.mp4	38147	59.94006
20210310_0737-1601	0	0	0.00000	0	20210310_0737-1601_TOP_0050.mp4	10208	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0001.mp4	38304	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0002.mp4	38226	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0003.mp4	37873	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0004.mp4	38181	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0005.mp4	37968	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0006.mp4	38205	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0007.mp4	38204	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0008.mp4	38001	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0009.mp4	37878	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0010.mp4	38058	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0011.mp4	37656	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0012.mp4	37671	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0013.mp4	37649	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0014.mp4	38055	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0015.mp4	37898	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0016.mp4	38018	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0017.mp4	38053	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0018.mp4	38237	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0019.mp4	37951	59.94006
20210310_0737-1601	1	0	0.00000	0	20210310_0737-1601_BOTTOM_0020.mp4	37894	59.94006
